referring_partner_id,snapshot_date,leads_sent_count,conversion_rate_pct,avg_deal_size,cancellation_rate_pct,inquiry_response_latency_hours,churn_risk_score
R001,2024-02-24,3,58.84,17082.78,6.78,4.39,3.07
R001,2024-02-25,5,62.81,18396.56,8.37,4.6,0.0
R001,2024-02-26,3,59.39,20700.01,10.07,5.42,2.63
R001,2024-02-27,3,62.33,16918.58,13.45,8.87,3.41
R001,2024-02-28,5,64.61,20710.7,7.53,6.35,0.0
R001,2024-02-29,4,57.06,20471.21,14.82,7.12,4.87
R001,2024-03-01,5,57.09,19988.87,10.48,4.38,4.34
R001,2024-03-02,4,57.24,18145.92,8.1,6.65,4.22
R001,2024-03-03,5,72.96,19059.05,6.75,3.58,0.0
R001,2024-03-04,4,50.05,19254.59,5.25,7.44,10.97
R001,2024-03-05,4,57.33,21546.86,7.37,5.69,4.15
R001,2024-03-06,4,70.83,16772.35,10.22,10.32,5.31
R001,2024-03-07,6,69.45,17904.69,11.93,5.94,0.0
R001,2024-03-08,5,68.55,16706.61,7.33,11.26,6.72
R001,2024-03-09,4,64.34,17445.26,10.86,7.62,1.25
R001,2024-03-10,5,61.93,21487.03,14.45,8.81,3.51
R001,2024-03-11,5,62.98,16933.95,12.03,7.49,1.06
R001,2024-03-12,5,63.01,18242.51,6.12,6.38,0.0
R001,2024-03-13,4,66.36,20748.3,8.18,5.46,0.0
R001,2024-03-14,5,62.92,18414.19,13.59,8.2,2.13
R001,2024-03-15,5,64.48,19822.67,5.55,8.48,2.55
R001,2024-03-16,6,63.23,17112.39,6.05,5.63,0.0
R001,2024-03-17,4,65.18,19997.11,11.45,4.49,0.0
R001,2024-03-18,5,61.93,19456.75,13.89,4.54,0.47
R001,2024-03-19,5,71.34,20841.02,12.43,11.16,6.57
R001,2024-03-20,7,61.73,18183.38,12.56,10.21,5.78
R001,2024-03-21,5,68.61,21624.42,12.0,10.6,5.72
R001,2024-03-22,4,62.71,19011.44,9.03,7.32,0.81
R001,2024-03-23,5,52.85,21271.47,6.22,7.76,9.2
R001,2024-03-24,5,66.05,17218.0,7.08,5.13,0.0
R001,2024-03-25,5,55.49,16463.76,5.59,6.39,5.62
R001,2024-03-26,4,58.34,22693.54,7.19,6.98,3.63
R001,2024-03-27,5,65.47,18718.49,8.48,8.31,2.29
R001,2024-03-28,6,64.9,17894.75,11.47,8.1,1.97
R001,2024-03-29,4,60.57,17185.73,9.94,5.88,1.56
R001,2024-03-30,5,63.32,23812.26,7.88,2.95,0.0
R001,2024-03-31,4,67.55,17148.88,8.71,3.86,0.0
R001,2024-04-01,3,60.45,18681.01,11.99,5.42,1.79
R001,2024-04-02,7,67.0,19856.15,14.07,8.07,1.93
R001,2024-04-03,4,60.52,20373.45,7.29,6.01,1.6
R001,2024-04-04,6,57.64,15287.76,6.55,5.23,3.9
R001,2024-04-05,4,64.12,21408.11,12.21,5.64,0.0
R001,2024-04-06,5,63.52,14734.85,7.96,5.62,0.0
R001,2024-04-07,5,60.67,21576.73,7.37,7.56,2.65
R001,2024-04-08,5,50.72,17925.47,9.87,8.6,12.16
R001,2024-04-09,5,62.51,20021.96,14.53,9.01,3.36
R001,2024-04-10,3,58.52,20049.04,7.97,6.07,3.33
R001,2024-04-11,6,54.19,20140.24,12.91,7.44,7.65
R001,2024-04-12,4,67.25,19637.54,10.45,7.18,0.6
R001,2024-04-13,4,70.16,22132.22,6.31,7.79,1.51
R001,2024-04-14,6,64.4,24370.09,7.34,5.76,0.0
R001,2024-04-15,4,59.0,21144.68,11.97,6.46,2.82
R001,2024-04-16,5,67.74,22359.16,11.7,8.12,2.0
R001,2024-04-17,5,60.48,21183.71,5.76,6.45,1.63
R001,2024-04-18,5,64.55,18306.05,9.48,5.49,0.0
R001,2024-04-19,3,57.3,20964.55,13.07,7.22,4.97
R001,2024-04-20,4,69.35,18537.33,13.08,9.63,4.28
R001,2024-04-21,3,63.53,19428.88,8.0,3.74,0.13
R001,2024-04-22,3,64.85,21134.64,8.6,11.67,7.46
R001,2024-04-23,5,66.36,19530.18,5.9,7.4,0.93
R001,2024-04-24,3,62.53,20786.05,5.21,4.87,0.13
R001,2024-04-25,3,65.58,19580.17,9.19,11.24,6.83
R001,2024-04-26,2,62.54,19667.2,14.34,5.69,4.13
R001,2024-04-27,5,68.64,21136.4,14.99,9.43,3.98
R001,2024-04-28,5,70.47,20595.64,12.64,4.6,0.0
R001,2024-04-29,5,58.63,18164.33,12.89,5.18,3.11
R001,2024-04-30,4,67.83,16712.7,9.36,8.03,1.88
R001,2024-05-01,3,59.8,20223.12,10.29,3.72,2.3
R001,2024-05-02,5,55.35,18936.79,9.3,4.58,5.73
R001,2024-05-03,5,69.46,19049.38,14.71,7.08,0.44
R001,2024-05-04,5,59.06,18372.01,13.4,8.02,4.62
R001,2024-05-05,5,59.54,16598.3,7.07,2.85,2.39
R001,2024-05-06,5,68.45,16732.77,13.18,6.7,0.0
R001,2024-05-07,5,67.95,16126.12,6.55,8.06,1.91
R001,2024-05-08,5,53.89,20899.44,8.32,7.21,7.55
R001,2024-05-09,4,60.94,19878.38,10.26,3.59,1.26
R001,2024-05-10,5,67.32,19379.26,10.93,7.62,1.26
R001,2024-05-11,4,58.76,19058.8,14.52,4.96,3.01
R001,2024-05-12,3,56.15,18911.21,8.05,3.92,5.23
R001,2024-05-13,6,59.87,21104.38,5.22,4.89,2.12
R001,2024-05-14,5,60.53,17202.8,8.59,8.21,3.73
R001,2024-05-15,4,61.68,10943.62,11.6,7.8,2.2
R001,2024-05-16,5,65.54,17288.03,12.83,5.84,0.0
R001,2024-05-17,4,66.93,16717.32,7.36,6.27,0.0
R001,2024-05-18,4,66.35,19016.09,12.9,5.82,0.0
R001,2024-05-19,5,59.88,17554.04,11.95,5.49,2.11
R001,2024-05-20,6,57.47,19675.24,12.48,4.2,4.04
R001,2024-05-21,3,67.52,18183.46,10.4,4.88,0.13
R001,2024-05-22,4,63.35,20947.37,6.4,3.72,0.0
R001,2024-05-23,5,62.0,19584.9,9.06,7.12,0.92
R001,2024-05-24,3,56.58,17790.95,9.89,8.66,7.69
R001,2024-05-25,5,63.77,21374.92,14.63,5.56,0.0
R001,2024-05-26,5,57.95,19339.48,11.13,2.81,3.66
R001,2024-05-27,5,54.95,22972.83,12.21,7.67,7.38
R001,2024-05-28,4,61.42,17829.0,13.76,9.42,4.84
R001,2024-05-29,4,71.01,16209.9,9.42,7.72,1.41
R001,2024-05-30,5,69.82,20078.4,11.83,3.78,0.0
R001,2024-05-31,6,65.71,18185.36,6.98,7.3,0.78
R001,2024-06-01,5,57.71,22955.37,12.72,7.96,5.61
R001,2024-06-02,4,63.96,16752.11,5.94,6.49,0.0
R001,2024-06-03,5,62.85,15519.06,6.16,5.05,0.0
R001,2024-06-04,5,64.11,18890.88,14.43,6.12,0.0
R001,2024-06-05,6,60.06,19586.72,7.59,5.3,1.97
R001,2024-06-06,5,57.97,21163.81,5.37,4.39,3.64
R001,2024-06-07,5,56.61,17968.64,10.12,6.3,4.73
R001,2024-06-08,5,66.69,19292.09,7.38,6.71,0.0
R001,2024-06-09,4,70.9,21493.93,7.87,8.4,2.42
R001,2024-06-10,5,53.88,23053.63,7.03,6.5,6.91
R001,2024-06-11,4,68.33,18190.26,8.48,10.84,6.09
R001,2024-06-12,6,55.9,20293.61,11.98,7.67,6.62
R001,2024-06-13,4,73.06,17921.56,5.46,5.77,0.0
R001,2024-06-14,5,61.13,23397.64,7.87,6.54,1.11
R001,2024-06-15,4,70.26,18116.1,12.31,3.98,0.0
R001,2024-06-16,4,68.03,20653.98,7.94,9.04,3.38
R001,2024-06-17,4,55.18,17913.87,9.12,5.69,5.87
R001,2024-06-18,5,66.39,17813.56,5.33,10.9,6.19
R001,2024-06-19,5,63.45,20014.18,10.55,3.73,0.0
R001,2024-06-20,6,62.24,20412.09,12.76,7.28,0.97
R001,2024-06-21,3,63.26,18445.88,7.11,4.67,0.13
R001,2024-06-22,3,73.68,19826.01,14.9,7.18,0.73
R001,2024-06-23,2,59.39,18884.58,13.2,7.56,7.8
R001,2024-06-24,4,55.2,17102.0,8.86,7.98,7.65
R001,2024-06-25,5,61.26,18995.65,12.14,5.11,1.01
R001,2024-06-26,5,80.68,17236.8,12.47,4.88,0.0
R001,2024-06-27,4,65.02,18926.42,9.23,6.98,0.3
R001,2024-06-28,5,63.29,20720.75,9.23,4.34,0.0
R001,2024-06-29,4,59.48,20459.52,14.49,6.84,2.52
R001,2024-06-30,6,64.95,17996.54,6.64,7.5,1.08
R001,2024-07-01,5,67.43,16454.78,10.88,4.09,0.0
R001,2024-07-02,5,60.85,20394.79,9.63,7.06,1.75
R001,2024-07-03,4,66.6,19298.62,5.65,7.4,0.93
R001,2024-07-04,4,63.34,22269.91,11.32,7.67,1.34
R001,2024-07-05,7,66.6,17895.97,8.08,5.52,0.0
R001,2024-07-06,4,58.41,18847.84,12.66,9.0,6.62
R001,2024-07-07,4,73.85,17359.29,9.51,8.2,2.13
R001,2024-07-08,4,65.59,21165.36,8.36,8.72,2.9
R001,2024-07-09,5,71.24,18002.33,5.8,7.55,1.16
R001,2024-07-10,5,67.99,17330.16,5.22,8.53,2.62
R001,2024-07-11,4,60.16,14784.33,11.48,7.31,2.67
R001,2024-07-12,7,57.82,18518.81,10.51,8.65,6.55
R001,2024-07-13,4,59.5,22180.9,9.59,6.0,2.41
R001,2024-07-14,4,62.28,20083.44,6.89,6.1,0.19
R001,2024-07-15,5,64.49,17151.26,10.95,5.33,0.0
R001,2024-07-16,5,56.0,20910.84,6.99,9.41,9.15
R001,2024-07-17,4,61.14,17501.45,11.46,8.39,3.52
R001,2024-07-18,3,65.25,18054.0,14.9,9.25,3.84
R001,2024-07-19,5,64.61,16132.38,11.12,6.77,0.0
R001,2024-07-20,4,59.48,20989.52,8.8,5.07,2.43
R001,2024-07-21,5,64.75,20059.24,14.96,10.59,5.71
R001,2024-07-22,4,56.59,19148.67,14.62,5.72,4.75
R001,2024-07-23,4,65.17,17932.58,12.91,5.78,0.0
R001,2024-07-24,6,57.62,23990.53,14.53,3.25,3.92
R001,2024-07-25,3,67.35,17866.36,12.26,4.84,0.13
R001,2024-07-26,2,63.16,19604.51,10.63,8.93,7.36
R001,2024-07-27,4,64.83,17016.34,9.57,8.73,2.93
R001,2024-07-28,3,63.52,15934.85,14.82,3.89,0.13
R001,2024-07-29,5,61.93,17219.75,12.63,7.61,1.72
R001,2024-07-30,5,65.87,18087.61,10.2,6.98,0.3
R001,2024-07-31,4,59.78,16362.24,13.52,7.66,3.51
R001,2024-08-01,4,61.89,17621.2,13.87,5.8,0.5
R001,2024-08-02,5,54.66,21792.37,11.03,7.47,7.33
R001,2024-08-03,5,72.02,17473.76,8.17,4.64,0.0
R001,2024-08-04,4,63.77,22714.45,8.03,6.62,0.0
R001,2024-08-05,6,70.1,18170.79,5.17,10.01,4.84
R001,2024-08-06,5,60.23,18652.75,7.84,3.87,1.83
R001,2024-08-07,6,57.52,18845.46,9.95,6.21,4.0
R001,2024-08-08,4,69.03,17755.51,13.49,6.28,0.0
R001,2024-08-09,5,60.46,19741.97,8.08,5.69,1.65
R001,2024-08-10,4,57.43,20917.88,9.39,9.75,8.53
R001,2024-08-11,4,65.53,18158.3,11.67,5.19,0.0
R001,2024-08-12,4,55.06,22691.62,10.3,5.62,5.96
R001,2024-08-13,5,64.57,23899.1,7.96,6.62,0.0
R001,2024-08-14,5,61.06,22964.41,14.39,3.99,1.16
R001,2024-08-15,5,69.16,21208.85,8.7,7.03,0.37
R001,2024-08-16,5,65.66,19845.67,12.94,10.12,5.01
R001,2024-08-17,5,63.53,19479.52,13.07,6.62,0.0
R001,2024-08-18,6,59.26,19592.03,6.37,7.91,4.3
R001,2024-08-19,5,58.25,20503.01,10.39,7.42,4.37
R001,2024-08-20,3,53.03,17361.29,6.89,8.21,9.87
R001,2024-08-21,4,74.55,21111.77,12.7,7.07,0.44
R001,2024-08-22,6,59.58,17684.53,6.81,5.88,2.35
R001,2024-08-23,5,55.87,19348.68,7.26,6.8,5.35
R001,2024-08-24,4,56.4,17375.93,9.3,6.54,4.9
R001,2024-08-25,5,65.21,18323.51,10.03,6.13,0.0
R001,2024-08-26,4,67.36,19152.1,13.16,8.63,2.77
R001,2024-08-27,7,66.6,18574.58,14.54,6.15,0.0
R001,2024-08-28,4,68.16,17499.47,8.83,7.95,1.76
R001,2024-08-29,6,63.64,20034.46,10.89,6.84,0.09
R001,2024-08-30,7,57.88,20633.29,6.07,5.29,3.71
R001,2024-08-31,3,53.2,21220.87,12.06,7.33,8.42
R001,2024-09-01,3,65.42,17168.95,8.38,8.52,2.74
R001,2024-09-02,5,62.18,17164.87,5.29,6.29,0.27
R001,2024-09-03,5,50.85,18146.72,12.47,6.95,9.58
R001,2024-09-04,5,59.01,19670.57,9.94,7.9,4.48
R001,2024-09-05,5,60.89,19979.36,6.8,7.0,1.63
R001,2024-09-06,4,64.68,14923.45,10.55,8.85,3.11
R001,2024-09-07,6,65.05,20368.36,11.41,5.97,0.0
R001,2024-09-08,3,61.24,17908.06,9.92,3.88,1.15
R001,2024-09-09,5,64.49,19265.4,10.18,8.51,2.59
R001,2024-09-10,4,59.54,17773.12,12.02,8.7,5.27
R001,2024-09-11,6,61.32,18630.71,12.21,8.71,3.86
R001,2024-09-12,3,64.41,20835.56,14.32,8.58,2.83
R001,2024-09-13,5,63.06,19893.44,7.91,6.81,0.04
R001,2024-09-14,5,62.13,17388.78,14.08,7.65,1.62
R001,2024-09-15,4,62.11,16957.54,11.26,6.72,0.32
R001,2024-09-16,4,58.86,19617.53,5.44,6.63,2.92
R001,2024-09-17,5,66.78,18713.56,9.67,12.23,8.18
R001,2024-09-18,6,63.25,16925.62,8.97,7.18,0.6
R001,2024-09-19,5,53.61,20000.51,6.59,10.32,12.43
R001,2024-09-20,6,68.49,23041.34,5.34,7.8,1.53
R001,2024-09-21,6,63.78,19566.33,7.7,8.54,2.65
R001,2024-09-22,5,69.63,16792.0,13.25,11.49,7.06
R001,2024-09-23,4,62.67,17298.26,6.86,6.03,0.0
R001,2024-09-24,5,64.51,16737.25,14.45,3.73,0.0
R001,2024-09-25,4,60.39,18180.42,14.17,5.39,1.7
R001,2024-09-26,4,68.6,18989.74,13.67,7.6,1.23
R001,2024-09-27,6,60.94,19735.22,9.76,6.22,1.26
R001,2024-09-28,5,61.55,19001.45,7.83,8.37,3.16
R001,2024-09-29,3,67.85,20548.23,14.56,9.37,4.01
R001,2024-09-30,4,64.37,22468.55,8.07,0.5,0.0
R001,2024-10-01,4,61.89,16193.43,14.01,3.07,0.5
R001,2024-10-02,4,70.07,20600.7,8.91,5.17,0.0
R001,2024-10-03,4,65.63,19214.55,11.21,8.54,2.64
R001,2024-10-04,4,56.2,20589.36,8.17,4.71,5.06
R001,2024-10-05,5,70.18,19223.07,14.16,8.49,2.56
R001,2024-10-06,3,67.48,18803.0,12.23,6.01,0.13
R001,2024-10-07,4,60.81,15160.93,12.56,7.77,2.85
R001,2024-10-08,5,59.61,19623.09,12.99,7.91,4.02
R001,2024-10-09,4,59.21,19812.54,12.61,6.11,2.64
R001,2024-10-10,5,62.09,20286.63,14.13,7.69,1.71
R001,2024-10-11,5,61.5,17964.19,11.65,7.16,1.38
R001,2024-10-12,5,68.17,19079.72,9.59,7.56,1.16
R001,2024-10-13,4,62.89,16841.44,12.16,7.3,0.78
R001,2024-10-14,5,69.65,19911.18,10.89,7.54,1.13
R001,2024-10-15,5,53.72,17582.07,10.84,8.31,9.33
R001,2024-10-16,3,61.6,19973.69,12.36,11.19,7.48
R001,2024-10-17,5,58.11,20548.79,11.02,4.9,3.52
R001,2024-10-18,6,56.37,20950.97,5.3,5.21,4.92
R001,2024-10-19,4,68.25,21404.99,7.53,5.88,0.0
R001,2024-10-20,5,52.71,18394.71,7.9,7.35,8.71
R001,2024-10-21,3,66.61,20354.86,14.34,7.24,0.82
R001,2024-10-22,7,61.37,19119.95,13.84,5.7,0.91
R001,2024-10-23,4,74.29,19169.75,10.31,6.4,0.0
R001,2024-10-24,6,63.5,20697.11,13.02,9.93,4.72
R001,2024-10-25,4,57.87,19432.32,9.7,5.64,3.71
R001,2024-10-26,4,60.19,21933.04,13.79,7.87,3.49
R001,2024-10-27,3,74.93,21399.95,14.37,4.95,0.13
R001,2024-10-28,5,63.27,20529.6,11.92,3.78,0.0
R001,2024-10-29,4,67.77,18789.15,9.09,10.37,5.39
R001,2024-10-30,4,58.3,21019.17,11.9,10.24,8.57
R001,2024-10-31,4,67.61,19816.27,14.58,6.38,0.0
R001,2024-11-01,2,63.57,18691.26,6.93,6.77,4.13
R001,2024-11-02,4,71.37,19415.31,5.97,7.22,0.66
R001,2024-11-03,4,57.4,18404.65,6.16,5.99,4.09
R001,2024-11-04,4,64.46,18709.07,10.16,6.94,0.24
R001,2024-11-05,4,62.13,17885.07,7.19,6.74,0.31
R001,2024-11-06,4,61.28,19981.75,6.54,8.67,3.82
R001,2024-11-07,5,55.92,19900.55,12.26,6.58,5.28
R001,2024-11-08,5,70.75,22353.16,13.3,9.67,4.33
R001,2024-11-09,5,54.75,18121.64,14.2,8.96,9.49
R001,2024-11-10,4,61.57,19753.66,6.87,10.75,6.71
R001,2024-11-11,2,60.32,19294.05,14.46,5.27,5.89
R001,2024-11-12,5,65.52,17826.22,11.26,7.94,1.74
R001,2024-11-13,6,63.47,19196.95,11.75,8.64,2.79
R001,2024-11-14,3,61.18,18018.29,8.31,6.69,1.2
R001,2024-11-15,4,52.89,17215.52,9.19,7.43,8.67
R001,2024-11-16,4,59.13,16794.77,12.86,5.28,2.71
R001,2024-11-17,4,67.87,20620.88,13.08,9.49,4.06
R001,2024-11-18,5,70.69,18746.04,13.97,4.26,0.0
R001,2024-11-19,5,66.75,19152.78,13.96,1.76,0.0
R001,2024-11-20,5,66.16,14876.47,9.12,3.93,0.0
R001,2024-11-21,4,58.36,20726.8,8.08,4.53,3.32
R001,2024-11-22,4,70.78,18736.08,10.68,8.41,2.45
R001,2024-11-23,6,69.05,18701.98,6.18,12.23,8.18
R001,2024-11-24,4,64.13,22302.07,6.71,8.02,1.86
R001,2024-11-25,4,65.56,23808.52,6.06,4.77,0.0
R001,2024-11-26,5,61.21,17643.73,12.22,7.45,2.04
R001,2024-11-27,6,62.23,19646.9,5.92,10.18,5.32
R001,2024-11-28,3,61.45,16782.45,5.68,4.29,0.99
R001,2024-11-29,3,61.8,18354.88,8.45,8.37,3.09
R001,2024-11-30,5,53.21,17417.93,5.92,5.25,7.44
R001,2024-12-01,3,68.53,21302.39,13.1,4.94,0.13
R001,2024-12-02,4,61.77,21098.04,13.13,6.62,0.6
R001,2024-12-03,4,56.89,17588.6,5.46,9.21,8.15
R001,2024-12-04,5,56.13,15860.44,13.78,4.2,5.11
R001,2024-12-05,7,59.6,15259.47,14.57,8.63,5.1
R001,2024-12-06,3,71.8,21666.7,9.44,10.35,5.49
R001,2024-12-07,5,56.19,18858.99,10.5,7.61,6.31
R001,2024-12-08,4,69.5,14447.15,7.38,8.47,2.54
R001,2024-12-09,4,61.5,17596.49,11.0,7.71,2.2
R001,2024-12-10,4,65.6,18813.65,11.0,8.27,2.23
R001,2024-12-11,5,55.27,21648.95,9.23,7.61,7.04
R001,2024-12-12,5,58.9,19766.66,8.1,4.34,2.89
R001,2024-12-13,4,62.36,18422.98,5.5,7.75,1.59
R001,2024-12-14,5,59.54,14432.48,8.85,7.49,3.45
R001,2024-12-15,4,66.99,20047.25,10.68,6.81,0.04
R001,2024-12-16,5,68.16,18677.17,11.1,7.23,0.68
R001,2024-12-17,4,60.14,20051.38,9.37,10.85,8.01
R001,2024-12-18,5,60.89,19217.95,14.54,7.93,3.02
R001,2024-12-19,4,62.35,20217.01,11.98,7.18,0.73
R001,2024-12-20,3,66.6,18571.94,10.3,8.64,2.92
R001,2024-12-21,4,60.64,19173.12,9.16,8.65,4.3
R001,2024-12-22,4,68.16,18248.97,9.85,5.37,0.0
R001,2024-12-23,4,63.67,17674.4,10.57,6.01,0.0
R001,2024-12-24,4,63.63,17099.36,7.22,6.85,0.11
R001,2024-12-25,4,63.36,15378.83,14.51,7.72,1.41
R001,2024-12-26,5,69.67,23776.14,13.3,5.2,0.0
R001,2024-12-27,4,58.0,23310.64,5.29,7.19,4.23
R001,2024-12-28,3,61.87,20698.22,5.9,7.78,2.15
R001,2024-12-29,6,59.51,16266.85,14.03,7.39,3.31
R001,2024-12-30,4,63.71,21818.64,10.12,6.94,0.24
R001,2024-12-31,5,56.56,20443.38,14.42,8.38,7.17
R002,2023-01-01,4,50.58,22593.42,5.95,5.12,0.38
R002,2023-01-02,4,48.94,26234.39,9.39,7.36,1.93
R002,2023-01-03,5,51.11,20458.23,7.6,8.85,2.47
R002,2023-01-04,3,45.84,21869.92,14.26,8.58,6.27
R002,2023-01-05,5,57.48,23456.57,6.53,5.21,0.0
R002,2023-01-06,4,44.67,21325.07,11.85,5.66,5.11
R002,2023-01-07,4,48.71,23596.87,7.49,4.57,1.87
R002,2023-01-08,4,49.8,21137.59,7.98,3.36,1.0
R002,2023-01-09,3,48.44,20369.4,5.11,8.03,3.36
R002,2023-01-10,4,43.19,25331.09,8.62,6.96,6.29
R002,2023-01-11,6,47.53,20597.8,5.31,6.81,2.82
R002,2023-01-12,3,46.06,18777.79,5.78,9.02,6.75
R002,2023-01-13,5,49.53,20630.61,11.64,9.2,4.21
R002,2023-01-14,5,60.45,23585.32,5.41,8.71,2.26
R002,2023-01-15,5,51.65,21500.14,12.76,7.67,0.7
R002,2023-01-16,4,47.32,20605.34,5.55,6.91,2.99
R002,2023-01-17,4,51.42,19532.49,8.96,3.02,0.0
R002,2023-01-18,3,51.49,21241.39,12.93,5.86,0.03
R002,2023-01-19,4,51.89,19408.83,10.69,9.35,3.22
R002,2023-01-20,4,52.61,24172.89,10.79,7.45,0.37
R002,2023-01-21,4,49.7,25841.45,11.11,6.24,1.08
R002,2023-01-22,2,53.24,20785.09,8.2,5.58,4.03
R002,2023-01-23,5,50.45,21809.07,8.93,6.89,0.48
R002,2023-01-24,5,51.08,22260.53,13.6,7.51,0.46
R002,2023-01-25,5,54.84,22287.54,7.57,5.08,0.0
R002,2023-01-26,4,55.66,23820.13,13.31,6.78,0.0
R002,2023-01-27,6,64.83,19284.47,5.14,7.47,0.4
R002,2023-01-28,6,49.41,21585.74,12.64,9.01,4.02
R002,2023-01-29,5,52.68,24748.73,14.09,6.1,0.0
R002,2023-01-30,6,53.58,19240.23,11.99,6.81,0.0
R002,2023-01-31,4,53.29,23222.39,6.79,9.42,3.33
R002,2023-02-01,4,45.24,22112.63,7.32,8.73,6.94
R002,2023-02-02,3,47.99,22855.23,14.23,7.15,2.48
R002,2023-02-03,3,51.33,19921.29,11.61,9.65,3.7
R002,2023-02-04,5,44.21,19529.42,9.67,6.45,5.47
R002,2023-02-05,6,50.92,19245.66,5.81,5.09,0.1
R002,2023-02-06,5,51.44,22520.65,12.35,9.19,2.97
R002,2023-02-07,4,48.33,24780.58,13.25,11.01,7.89
R002,2023-02-08,5,40.78,22938.88,8.69,7.85,9.19
R002,2023-02-09,3,52.6,22567.64,5.56,10.24,4.59
R002,2023-02-10,4,47.71,24879.28,6.57,7.89,3.71
R002,2023-02-11,4,47.95,21995.65,12.67,9.58,6.04
R002,2023-02-12,5,52.87,26737.55,12.82,6.86,0.0
R002,2023-02-13,5,56.89,22619.06,14.9,8.13,1.39
R002,2023-02-14,3,58.32,23536.26,9.19,6.0,0.03
R002,2023-02-15,4,56.12,28030.52,11.89,8.57,2.05
R002,2023-02-16,6,57.25,17948.3,9.72,7.99,1.18
R002,2023-02-17,5,47.35,21795.69,7.05,7.73,3.75
R002,2023-02-18,5,52.83,22989.03,8.81,5.59,0.0
R002,2023-02-19,4,46.39,24473.94,6.01,9.67,7.42
R002,2023-02-20,5,45.87,25429.34,12.54,8.11,5.51
R002,2023-02-21,3,49.63,23039.4,13.01,6.64,1.17
R002,2023-02-22,3,48.3,21441.36,11.24,5.63,2.23
R002,2023-02-23,5,46.46,22219.8,10.53,9.22,6.7
R002,2023-02-24,5,47.21,23851.07,10.31,6.49,3.07
R002,2023-02-25,4,54.19,21935.46,9.3,3.9,0.0
R002,2023-02-26,4,52.88,23919.69,13.77,8.2,1.49
R002,2023-02-27,3,49.65,21822.89,8.62,3.96,1.15
R002,2023-02-28,5,54.22,17746.2,11.67,5.8,0.0
R002,2023-03-01,4,48.02,20559.08,10.28,8.78,4.79
R002,2023-03-02,6,50.92,23900.81,14.83,9.17,3.06
R002,2023-03-03,3,52.14,22674.32,10.43,6.68,0.03
R002,2023-03-04,5,53.12,24224.39,11.9,6.69,0.0
R002,2023-03-05,3,52.21,23075.95,12.39,10.16,4.46
R002,2023-03-06,4,51.18,23368.34,10.38,9.66,3.68
R002,2023-03-07,4,58.99,25947.5,13.16,6.74,0.0
R002,2023-03-08,4,56.9,27125.02,10.17,8.59,2.08
R002,2023-03-09,6,56.17,20344.52,7.68,5.57,0.0
R002,2023-03-10,4,48.94,24366.68,9.25,6.85,1.69
R002,2023-03-11,5,45.6,18292.83,14.55,10.97,10.01
R002,2023-03-12,4,50.07,21426.04,10.62,7.11,0.79
R002,2023-03-13,3,45.95,22515.0,13.56,7.57,4.66
R002,2023-03-14,4,50.41,20785.5,13.42,9.49,3.94
R002,2023-03-15,5,48.49,24491.82,10.53,8.32,3.73
R002,2023-03-16,4,41.88,21604.46,13.08,9.14,10.24
R002,2023-03-17,4,50.89,23249.09,13.93,9.66,3.81
R002,2023-03-18,3,49.95,25685.42,10.74,6.01,0.91
R002,2023-03-19,3,50.23,23597.07,9.08,4.71,0.68
R002,2023-03-20,6,51.06,22239.81,14.61,4.82,0.0
R002,2023-03-21,4,54.29,19314.62,13.99,9.41,3.3
R002,2023-03-22,4,52.25,17665.15,14.92,8.09,1.33
R002,2023-03-23,5,57.17,22765.8,5.1,6.43,0.0
R002,2023-03-24,6,52.85,19157.38,7.41,3.55,0.0
R002,2023-03-25,7,51.85,20183.97,11.09,9.96,4.13
R002,2023-03-26,4,50.25,21900.66,12.99,7.42,0.96
R002,2023-03-27,5,40.96,26204.79,12.3,7.65,8.75
R002,2023-03-28,6,50.66,20455.01,14.22,9.2,3.31
R002,2023-03-29,5,50.03,19343.86,12.46,8.9,3.36
R002,2023-03-30,4,49.02,22380.02,7.78,4.6,1.63
R002,2023-03-31,6,49.89,25084.44,5.21,8.46,2.81
R002,2023-04-01,4,57.52,24374.7,12.97,7.06,0.0
R002,2023-04-02,3,58.84,19968.32,14.91,6.86,0.03
R002,2023-04-03,5,53.83,22353.54,14.4,7.4,0.3
R002,2023-04-04,6,58.94,22981.52,5.16,8.14,1.4
R002,2023-04-05,5,46.15,22411.38,11.5,9.78,7.78
R002,2023-04-06,4,42.66,21858.65,9.93,10.04,10.97
R002,2023-04-07,5,49.7,21798.25,12.89,6.17,1.08
R002,2023-04-08,5,47.77,24160.38,12.59,6.59,2.63
R002,2023-04-09,5,49.13,22428.9,8.87,8.15,2.95
R002,2023-04-10,5,52.4,21276.98,9.07,7.96,1.14
R002,2023-04-11,6,55.87,23298.89,9.69,6.47,0.0
R002,2023-04-12,5,48.35,23406.97,10.14,7.3,2.3
R002,2023-04-13,4,53.56,22632.64,11.89,9.59,3.58
R002,2023-04-14,3,52.38,21842.28,10.95,5.65,0.03
R002,2023-04-15,4,50.81,25368.39,12.61,8.36,1.93
R002,2023-04-16,3,45.83,23455.98,9.84,10.01,8.41
R002,2023-04-17,3,42.32,21882.59,13.98,8.11,8.38
R002,2023-04-18,5,45.59,21010.5,7.16,7.87,5.36
R002,2023-04-19,4,44.37,19828.44,14.88,8.95,7.96
R002,2023-04-20,5,50.61,20758.73,7.86,6.54,0.35
