survey_id,customer_id,survey_date,nps_score,csat_score,country,comment
SV01452,C02749,2023-09-24,10,4,DE,Hervorragende Qualität und Service
SV01453,C02714,2023-09-28,10,5,DE,Hervorragende Qualität und Service
SV01454,C02780,2023-09-27,6,2,DE,Zu langsam und unzuverlässig
SV01455,C02635,2023-09-06,9,5,DE,Hervorragende Qualität und Service
SV01456,C02470,2023-09-22,10,5,DE,Hervorragende Qualität und Service
SV01457,C02461,2023-09-03,7,4,DE,Insgesamt zufriedenstellender Service
SV01458,C02660,2023-09-22,10,4,DE,Hervorragende Qualität und Service
SV01459,C02726,2023-10-22,2,2,DE,Zu langsam und unzuverlässig
SV01460,C02693,2023-10-19,8,3,DE,Insgesamt zufriedenstellender Service
SV01461,C02388,2023-10-09,9,5,DE,Hervorragende Qualität und Service
SV01462,C02601,2023-10-19,7,4,DE,Insgesamt zufriedenstellender Service
SV01463,C02612,2023-10-22,9,5,DE,Hervorragende Qualität und Service
SV01464,C02661,2023-10-28,7,4,DE,Insgesamt zufriedenstellender Service
SV01465,C02405,2023-10-11,9,5,DE,Hervorragende Qualität und Service
SV01466,C02560,2023-10-11,9,4,DE,Hervorragende Qualität und Service
SV01467,C02481,2023-10-03,7,3,DE,Insgesamt zufriedenstellender Service
SV01468,C02450,2023-10-03,10,5,DE,Hervorragende Qualität und Service
SV01469,C02683,2023-10-01,10,5,DE,Hervorragende Qualität und Service
SV01470,C02808,2023-10-04,2,2,DE,Zu langsam und unzuverlässig
SV01471,C02587,2023-10-24,10,5,DE,Hervorragende Qualität und Service
SV01472,C02742,2023-10-03,10,5,DE,Hervorragende Qualität und Service
SV01473,C02440,2023-10-15,10,4,DE,Hervorragende Qualität und Service
SV01474,C02737,2023-10-24,2,1,DE,Zu langsam und unzuverlässig
SV01475,C02396,2023-10-09,7,4,DE,Insgesamt zufriedenstellender Service
SV01476,C02472,2023-10-25,9,4,DE,Hervorragende Qualität und Service
SV01477,C02751,2023-11-16,10,4,DE,Hervorragende Qualität und Service
SV01478,C02618,2023-11-02,10,4,DE,Hervorragende Qualität und Service
SV01479,C02783,2023-11-17,10,4,DE,Hervorragende Qualität und Service
SV01480,C02455,2023-11-25,6,3,DE,Zu langsam und unzuverlässig
SV01481,C02695,2023-11-08,9,4,DE,Hervorragende Qualität und Service
SV01482,C02759,2023-11-26,10,5,DE,Hervorragende Qualität und Service
SV01483,C02531,2023-11-23,7,3,DE,Insgesamt zufriedenstellender Service
SV01484,C02824,2023-11-23,8,3,DE,Insgesamt zufriedenstellender Service
SV01485,C02875,2023-11-14,9,5,DE,Hervorragende Qualität und Service
SV01486,C02797,2023-11-27,8,3,DE,Insgesamt zufriedenstellender Service
SV01487,C02813,2023-11-27,10,4,DE,Hervorragende Qualität und Service
SV01488,C02484,2023-11-27,9,5,DE,Hervorragende Qualität und Service
SV01489,C02646,2023-11-25,10,4,DE,Hervorragende Qualität und Service
SV01490,C02735,2023-11-20,7,4,DE,Insgesamt zufriedenstellender Service
SV01491,C02443,2023-11-17,9,5,DE,Hervorragende Qualität und Service
SV01492,C02860,2023-11-19,7,3,DE,Insgesamt zufriedenstellender Service
SV01493,C02553,2023-11-19,6,3,DE,Zu langsam und unzuverlässig
SV01494,C02640,2023-11-04,2,1,DE,Zu langsam und unzuverlässig
SV01495,C02825,2023-12-15,8,4,DE,Insgesamt zufriedenstellender Service
SV01496,C02675,2023-12-22,1,1,DE,Zu langsam und unzuverlässig
SV01497,C02780,2023-12-14,10,4,DE,Hervorragende Qualität und Service
SV01498,C02658,2023-12-22,7,4,DE,Insgesamt zufriedenstellender Service
SV01499,C02524,2023-12-20,10,4,DE,Hervorragende Qualität und Service
SV01500,C02877,2023-12-05,9,4,DE,Hervorragende Qualität und Service
SV01501,C02854,2023-12-18,10,5,DE,Hervorragende Qualität und Service
SV01502,C02904,2023-12-28,4,3,DE,Zu langsam und unzuverlässig
SV01503,C02618,2023-12-17,9,5,DE,Hervorragende Qualität und Service
SV01504,C02790,2023-12-15,8,4,DE,Insgesamt zufriedenstellender Service
SV01505,C02828,2023-12-18,10,4,DE,Hervorragende Qualität und Service
SV01506,C02394,2023-12-09,9,4,DE,Hervorragende Qualität und Service
SV01507,C02450,2023-12-28,9,5,DE,Hervorragende Qualität und Service
SV01508,C02711,2023-12-11,10,5,DE,Hervorragende Qualität und Service
SV01509,C02495,2023-12-19,8,3,DE,Insgesamt zufriedenstellender Service
SV01510,C02765,2023-12-26,1,1,DE,Zu langsam und unzuverlässig
SV01511,C02451,2023-12-15,7,3,DE,Insgesamt zufriedenstellender Service
SV01512,C02823,2023-12-27,10,5,DE,Hervorragende Qualität und Service
SV01513,C02430,2024-01-14,6,2,DE,Zu langsam und unzuverlässig
SV01514,C02533,2024-01-19,2,3,DE,Zu langsam und unzuverlässig
SV01515,C02769,2024-01-22,9,4,DE,Hervorragende Qualität und Service
SV01516,C02856,2024-01-19,10,4,DE,Hervorragende Qualität und Service
SV01517,C02498,2024-01-18,7,3,DE,Insgesamt zufriedenstellender Service
SV01518,C02475,2024-01-21,9,5,DE,Hervorragende Qualität und Service
SV01519,C02760,2024-01-17,9,4,DE,Hervorragende Qualität und Service
SV01520,C02656,2024-01-26,9,4,DE,Hervorragende Qualität und Service
SV01521,C02824,2024-01-15,9,5,DE,Hervorragende Qualität und Service
SV01522,C02662,2024-01-24,10,5,DE,Hervorragende Qualität und Service
SV01523,C02727,2024-01-02,8,3,DE,Insgesamt zufriedenstellender Service
SV01524,C02531,2024-01-04,7,4,DE,Insgesamt zufriedenstellender Service
SV01525,C02541,2024-01-16,7,3,DE,Insgesamt zufriedenstellender Service
SV01526,C02885,2024-01-14,7,3,DE,Insgesamt zufriedenstellender Service
SV01527,C02806,2024-01-28,10,4,DE,Hervorragende Qualität und Service
SV01528,C02694,2024-01-27,9,5,DE,Hervorragende Qualität und Service
SV01529,C02798,2024-01-28,9,5,DE,Hervorragende Qualität und Service
SV01530,C02469,2024-01-28,8,3,DE,Insgesamt zufriedenstellender Service
SV01531,C02880,2024-02-09,4,3,DE,Zu langsam und unzuverlässig
SV01532,C02563,2024-02-16,10,5,DE,Hervorragende Qualität und Service
SV01533,C02615,2024-02-10,9,4,DE,Hervorragende Qualität und Service
SV01534,C02768,2024-02-02,9,4,DE,Hervorragende Qualität und Service
SV01535,C02829,2024-02-03,8,3,DE,Insgesamt zufriedenstellender Service
SV01536,C02540,2024-02-12,8,3,DE,Insgesamt zufriedenstellender Service
SV01537,C02690,2024-02-22,2,3,DE,Zu langsam und unzuverlässig
SV01538,C02661,2024-02-21,10,5,DE,Hervorragende Qualität und Service
SV01539,C02650,2024-02-21,0,3,DE,Zu langsam und unzuverlässig
SV01540,C02558,2024-02-19,8,3,DE,Insgesamt zufriedenstellender Service
SV01541,C02453,2024-02-12,7,3,DE,Insgesamt zufriedenstellender Service
SV01542,C02598,2024-02-01,9,5,DE,Hervorragende Qualität und Service
SV01543,C02509,2024-02-07,10,4,DE,Hervorragende Qualität und Service
SV01544,C02439,2024-02-15,10,5,DE,Hervorragende Qualität und Service
SV01545,C02548,2024-02-18,10,5,DE,Hervorragende Qualität und Service
SV01546,C02729,2024-02-14,9,4,DE,Hervorragende Qualität und Service
SV01547,C02590,2024-02-24,10,5,DE,Hervorragende Qualität und Service
SV01548,C02945,2024-02-23,8,4,DE,Insgesamt zufriedenstellender Service
SV01549,C02582,2024-03-12,9,4,DE,Hervorragende Qualität und Service
SV01550,C02899,2024-03-16,8,3,DE,Insgesamt zufriedenstellender Service
SV01551,C02636,2024-03-25,9,5,DE,Hervorragende Qualität und Service
SV01552,C02552,2024-03-04,3,2,DE,Zu langsam und unzuverlässig
SV01553,C02597,2024-03-27,8,3,DE,Insgesamt zufriedenstellender Service
SV01554,C02638,2024-03-05,8,3,DE,Insgesamt zufriedenstellender Service
SV01555,C02582,2024-03-23,9,4,DE,Hervorragende Qualität und Service
SV01556,C02957,2024-03-19,10,5,DE,Hervorragende Qualität und Service
SV01557,C02548,2024-03-14,10,5,DE,Hervorragende Qualität und Service
SV01558,C02577,2024-03-18,7,4,DE,Insgesamt zufriedenstellender Service
SV01559,C02394,2024-03-08,8,3,DE,Insgesamt zufriedenstellender Service
SV01560,C02709,2024-03-14,5,2,DE,Zu langsam und unzuverlässig
SV01561,C02705,2024-03-25,10,4,DE,Hervorragende Qualität und Service
SV01562,C02412,2024-03-26,7,4,DE,Insgesamt zufriedenstellender Service
SV01563,C02566,2024-03-16,9,5,DE,Hervorragende Qualität und Service
SV01564,C02573,2024-03-12,10,5,DE,Hervorragende Qualität und Service
SV01565,C02414,2024-03-19,9,5,DE,Hervorragende Qualität und Service
SV01566,C02729,2024-03-25,10,4,DE,Hervorragende Qualität und Service
SV01567,C02444,2024-04-12,7,3,DE,Insgesamt zufriedenstellender Service
SV01568,C02818,2024-04-12,9,4,DE,Hervorragende Qualität und Service
SV01569,C02667,2024-04-24,9,4,DE,Hervorragende Qualität und Service
SV01570,C02831,2024-04-25,7,4,DE,Insgesamt zufriedenstellender Service
SV01571,C02946,2024-04-16,10,5,DE,Hervorragende Qualität und Service
SV01572,C02881,2024-04-17,10,4,DE,Hervorragende Qualität und Service
SV01573,C02944,2024-04-03,9,5,DE,Hervorragende Qualität und Service
SV01574,C02711,2024-04-16,9,4,DE,Hervorragende Qualität und Service
SV01575,C02563,2024-04-08,9,4,DE,Hervorragende Qualität und Service
SV01576,C02791,2024-04-23,7,3,DE,Insgesamt zufriedenstellender Service
SV01577,C02854,2024-04-26,6,2,DE,Zu langsam und unzuverlässig
SV01578,C02862,2024-04-23,10,4,DE,Hervorragende Qualität und Service
SV01579,C02670,2024-04-26,8,4,DE,Insgesamt zufriedenstellender Service
SV01580,C02718,2024-04-11,9,4,DE,Hervorragende Qualität und Service
SV01581,C02549,2024-04-13,9,4,DE,Hervorragende Qualität und Service
SV01582,C02583,2024-04-01,4,3,DE,Zu langsam und unzuverlässig
SV01583,C02623,2024-04-26,10,5,DE,Hervorragende Qualität und Service
SV01584,C02980,2024-04-22,8,3,DE,Insgesamt zufriedenstellender Service
SV01585,C02911,2024-05-02,8,3,DE,Insgesamt zufriedenstellender Service
SV01586,C02523,2024-05-24,1,3,DE,Zu langsam und unzuverlässig
SV01587,C02977,2024-05-03,10,4,DE,Hervorragende Qualität und Service
SV01588,C02695,2024-05-17,10,4,DE,Hervorragende Qualität und Service
SV01589,C02903,2024-05-23,1,2,DE,Zu langsam und unzuverlässig
SV01590,C02424,2024-05-12,8,3,DE,Insgesamt zufriedenstellender Service
SV01591,C02394,2024-05-08,10,4,DE,Hervorragende Qualität und Service
SV01592,C02809,2024-05-12,10,5,DE,Hervorragende Qualität und Service
SV01593,C02988,2024-05-06,8,3,DE,Insgesamt zufriedenstellender Service
SV01594,C02512,2024-05-13,8,3,DE,Insgesamt zufriedenstellender Service
SV01595,C02940,2024-05-07,8,3,DE,Insgesamt zufriedenstellender Service
SV01596,C02419,2024-05-17,9,5,DE,Hervorragende Qualität und Service
SV01597,C02388,2024-05-17,9,4,DE,Hervorragende Qualität und Service
SV01598,C02982,2024-05-15,9,5,DE,Hervorragende Qualität und Service
SV01599,C02779,2024-05-24,9,4,DE,Hervorragende Qualität und Service
SV01600,C02886,2024-05-01,9,5,DE,Hervorragende Qualität und Service
SV01601,C02654,2024-05-01,10,5,DE,Hervorragende Qualität und Service
SV01602,C02881,2024-05-26,8,3,DE,Insgesamt zufriedenstellender Service
SV01603,C02599,2024-06-22,7,4,DE,Insgesamt zufriedenstellender Service
SV01604,C02440,2024-06-17,10,4,DE,Hervorragende Qualität und Service
SV01605,C02707,2024-06-25,10,5,DE,Hervorragende Qualität und Service
SV01606,C02563,2024-06-25,10,5,DE,Hervorragende Qualität und Service
SV01607,C02451,2024-06-04,9,4,DE,Hervorragende Qualität und Service
SV01608,C02849,2024-06-26,10,5,DE,Hervorragende Qualität und Service
SV01609,C02486,2024-06-06,9,4,DE,Hervorragende Qualität und Service
SV01610,C02744,2024-06-04,7,4,DE,Insgesamt zufriedenstellender Service
SV01611,C02780,2024-06-20,8,4,DE,Insgesamt zufriedenstellender Service
SV01612,C02520,2024-06-01,1,1,DE,Zu langsam und unzuverlässig
SV01613,C02521,2024-06-22,9,4,DE,Hervorragende Qualität und Service
SV01614,C02503,2024-06-03,3,3,DE,Zu langsam und unzuverlässig
SV01615,C02694,2024-06-15,6,1,DE,Zu langsam und unzuverlässig
SV01616,C02870,2024-06-06,7,3,DE,Insgesamt zufriedenstellender Service
SV01617,C02445,2024-06-28,8,3,DE,Insgesamt zufriedenstellender Service
SV01618,C02402,2024-06-18,10,4,DE,Hervorragende Qualität und Service
SV01619,C02654,2024-06-14,9,4,DE,Hervorragende Qualität und Service
SV01620,C02516,2024-06-04,10,5,DE,Hervorragende Qualität und Service
SV01621,C02612,2024-07-25,10,4,DE,Hervorragende Qualität und Service
SV01622,C02579,2024-07-13,9,4,DE,Hervorragende Qualität und Service
SV01623,C02603,2024-07-18,7,3,DE,Insgesamt zufriedenstellender Service
SV01624,C02563,2024-07-22,8,3,DE,Insgesamt zufriedenstellender Service
SV01625,C02393,2024-07-01,9,5,DE,Hervorragende Qualität und Service
SV01626,C03007,2024-07-03,10,5,DE,Hervorragende Qualität und Service
SV01627,C02613,2024-07-13,0,3,DE,Zu langsam und unzuverlässig
SV01628,C02843,2024-07-27,8,3,DE,Insgesamt zufriedenstellender Service
SV01629,C02542,2024-07-16,9,5,DE,Hervorragende Qualität und Service
SV01630,C02438,2024-07-02,8,4,DE,Insgesamt zufriedenstellender Service
SV01631,C02582,2024-07-23,7,4,DE,Insgesamt zufriedenstellender Service
SV01632,C02634,2024-07-23,10,4,DE,Hervorragende Qualität und Service
SV01633,C02493,2024-07-07,10,4,DE,Hervorragende Qualität und Service
SV01634,C02522,2024-07-13,9,5,DE,Hervorragende Qualität und Service
SV01635,C02706,2024-07-11,9,4,DE,Hervorragende Qualität und Service
SV01636,C02491,2024-07-27,10,5,DE,Hervorragende Qualität und Service
SV01637,C02740,2024-07-16,1,1,DE,Zu langsam und unzuverlässig
SV01638,C02477,2024-07-22,9,5,DE,Hervorragende Qualität und Service
SV01639,C02627,2024-08-14,10,4,DE,Hervorragende Qualität und Service
SV01640,C02765,2024-08-19,0,1,DE,Zu langsam und unzuverlässig
SV01641,C02645,2024-08-08,8,4,DE,Insgesamt zufriedenstellender Service
SV01642,C02980,2024-08-07,9,4,DE,Hervorragende Qualität und Service
SV01643,C02408,2024-08-11,9,4,DE,Hervorragende Qualität und Service
SV01644,C02790,2024-08-26,10,4,DE,Hervorragende Qualität und Service
SV01645,C02881,2024-08-05,5,2,DE,Zu langsam und unzuverlässig
SV01646,C02699,2024-08-12,7,3,DE,Insgesamt zufriedenstellender Service
SV01647,C02657,2024-08-14,7,3,DE,Insgesamt zufriedenstellender Service
SV01648,C02395,2024-08-13,8,3,DE,Insgesamt zufriedenstellender Service
SV01649,C02729,2024-08-08,10,5,DE,Hervorragende Qualität und Service
SV01650,C02664,2024-08-17,10,5,DE,Hervorragende Qualität und Service
SV01651,C02478,2024-08-21,7,3,DE,Insgesamt zufriedenstellender Service
SV01652,C02512,2024-08-17,9,4,DE,Hervorragende Qualität und Service
SV01653,C02471,2024-08-07,9,4,DE,Hervorragende Qualität und Service
SV01654,C02992,2024-08-13,2,1,DE,Zu langsam und unzuverlässig
SV01655,C02392,2024-08-17,9,5,DE,Hervorragende Qualität und Service
SV01656,C02733,2024-08-27,9,5,DE,Hervorragende Qualität und Service
SV01657,C03023,2024-09-22,5,3,DE,Zu langsam und unzuverlässig
SV01658,C03006,2024-09-10,1,3,DE,Zu langsam und unzuverlässig
SV01659,C02797,2024-09-22,10,5,DE,Hervorragende Qualität und Service
SV01660,C02379,2024-09-18,10,4,DE,Hervorragende Qualität und Service
SV01661,C02933,2024-09-05,7,4,DE,Insgesamt zufriedenstellender Service
SV01662,C02616,2024-09-16,9,4,DE,Hervorragende Qualität und Service
SV01663,C02675,2024-09-13,8,3,DE,Insgesamt zufriedenstellender Service
SV01664,C02466,2024-09-16,10,5,DE,Hervorragende Qualität und Service
SV01665,C02856,2024-09-09,10,4,DE,Hervorragende Qualität und Service
SV01666,C02714,2024-09-04,8,4,DE,Insgesamt zufriedenstellender Service
SV01667,C02742,2024-09-07,7,4,DE,Insgesamt zufriedenstellender Service
SV01668,C02398,2024-09-19,8,4,DE,Insgesamt zufriedenstellender Service
SV01669,C02509,2024-09-18,9,4,DE,Hervorragende Qualität und Service
SV01670,C02977,2024-09-21,7,4,DE,Insgesamt zufriedenstellender Service
SV01671,C02594,2024-09-12,10,5,DE,Hervorragende Qualität und Service
SV01672,C02511,2024-09-11,10,5,DE,Hervorragende Qualität und Service
SV01673,C02978,2024-09-26,10,4,DE,Hervorragende Qualität und Service
SV01674,C03034,2024-09-09,1,2,DE,Zu langsam und unzuverlässig
SV01675,C02666,2024-10-14,0,2,DE,Zu langsam und unzuverlässig
SV01676,C02796,2024-10-04,10,4,DE,Hervorragende Qualität und Service
SV01677,C02740,2024-10-01,1,1,DE,Zu langsam und unzuverlässig
SV01678,C02578,2024-10-06,8,4,DE,Insgesamt zufriedenstellender Service
SV01679,C02625,2024-10-22,9,4,DE,Hervorragende Qualität und Service
SV01680,C02816,2024-10-24,9,5,DE,Hervorragende Qualität und Service
SV01681,C02957,2024-10-06,7,3,DE,Insgesamt zufriedenstellender Service
SV01682,C02871,2024-10-12,10,4,DE,Hervorragende Qualität und Service
SV01683,C02481,2024-10-12,8,3,DE,Insgesamt zufriedenstellender Service
SV01684,C03008,2024-10-13,9,5,DE,Hervorragende Qualität und Service
SV01685,C02927,2024-10-02,10,5,DE,Hervorragende Qualität und Service
SV01686,C02823,2024-10-06,4,1,DE,Zu langsam und unzuverlässig
SV01687,C03005,2024-10-07,7,3,DE,Insgesamt zufriedenstellender Service
SV01688,C02411,2024-10-24,8,3,DE,Insgesamt zufriedenstellender Service
SV01689,C03048,2024-10-25,9,5,DE,Hervorragende Qualität und Service
SV01690,C02488,2024-10-22,10,5,DE,Hervorragende Qualität und Service
SV01691,C02675,2024-10-05,7,4,DE,Insgesamt zufriedenstellender Service
SV01692,C02880,2024-10-13,10,5,DE,Hervorragende Qualität und Service
SV01693,C02491,2024-11-01,7,4,DE,Insgesamt zufriedenstellender Service
SV01694,C03031,2024-11-01,9,5,DE,Hervorragende Qualität und Service
SV01695,C02630,2024-11-11,9,5,DE,Hervorragende Qualität und Service
SV01696,C02710,2024-11-17,5,1,DE,Zu langsam und unzuverlässig
SV01697,C02385,2024-11-22,10,4,DE,Hervorragende Qualität und Service
SV01698,C02714,2024-11-08,7,4,DE,Insgesamt zufriedenstellender Service
SV01699,C02958,2024-11-27,9,4,DE,Hervorragende Qualität und Service
SV01700,C02565,2024-11-26,9,5,DE,Hervorragende Qualität und Service
SV01701,C02715,2024-11-17,7,3,DE,Insgesamt zufriedenstellender Service
SV01702,C02874,2024-11-07,7,4,DE,Insgesamt zufriedenstellender Service
SV01703,C02427,2024-11-08,9,4,DE,Hervorragende Qualität und Service
SV01704,C02486,2024-11-08,10,4,DE,Hervorragende Qualität und Service
SV01705,C02842,2024-11-24,10,5,DE,Hervorragende Qualität und Service
SV01706,C03092,2024-11-26,10,4,DE,Hervorragende Qualität und Service
SV01707,C03138,2024-11-23,9,4,DE,Hervorragende Qualität und Service
SV01708,C02877,2024-11-01,2,1,DE,Zu langsam und unzuverlässig
SV01709,C02401,2024-11-04,4,2,DE,Zu langsam und unzuverlässig
SV01710,C02673,2024-11-20,8,4,DE,Insgesamt zufriedenstellender Service
SV01711,C03127,2024-12-08,7,4,DE,Insgesamt zufriedenstellender Service
SV01712,C02898,2024-12-26,8,4,DE,Insgesamt zufriedenstellender Service
SV01713,C03017,2024-12-14,10,5,DE,Hervorragende Qualität und Service
SV01714,C03144,2024-12-06,10,4,DE,Hervorragende Qualität und Service
SV01715,C03107,2024-12-14,9,4,DE,Hervorragende Qualität und Service
SV01716,C02661,2024-12-16,7,3,DE,Insgesamt zufriedenstellender Service
SV01717,C02561,2024-12-08,3,1,DE,Zu langsam und unzuverlässig
SV01718,C02713,2024-12-22,9,4,DE,Hervorragende Qualität und Service
SV01719,C03062,2024-12-14,10,5,DE,Hervorragende Qualität und Service
SV01720,C02429,2024-12-26,9,5,DE,Hervorragende Qualität und Service
SV01721,C02561,2024-12-22,9,5,DE,Hervorragende Qualität und Service
SV01722,C02920,2024-12-01,8,4,DE,Insgesamt zufriedenstellender Service
SV01723,C02953,2024-12-21,9,4,DE,Hervorragende Qualität und Service
SV01724,C03083,2024-12-25,8,4,DE,Insgesamt zufriedenstellender Service
SV01725,C02406,2024-12-18,9,5,DE,Hervorragende Qualität und Service
SV01726,C02848,2024-12-12,9,4,DE,Hervorragende Qualität und Service
SV01727,C03076,2024-12-26,0,1,DE,Zu langsam und unzuverlässig
SV01728,C02796,2024-12-09,9,4,DE,Hervorragende Qualität und Service
SV01729,C03242,2023-01-23,7,4,NL,Gemiddeld tevreden over het geheel
SV01730,C03213,2023-01-14,9,4,NL,"Uitstekende service, zeer tevreden"
SV01731,C03354,2023-01-24,10,5,NL,"Uitstekende service, zeer tevreden"
SV01732,C03273,2023-01-06,7,4,NL,Gemiddeld tevreden over het geheel
SV01733,C03417,2023-01-09,3,3,NL,Teleurgesteld in de kwaliteit
SV01734,C03344,2023-01-26,9,5,NL,"Uitstekende service, zeer tevreden"
SV01735,C03352,2023-01-04,8,4,NL,Gemiddeld tevreden over het geheel
SV01736,C03392,2023-01-26,10,5,NL,"Uitstekende service, zeer tevreden"
SV01737,C03232,2023-01-07,0,3,NL,Teleurgesteld in de kwaliteit
SV01738,C03257,2023-01-25,8,4,NL,Gemiddeld tevreden over het geheel
SV01739,C03420,2023-01-13,10,4,NL,"Uitstekende service, zeer tevreden"
SV01740,C03440,2023-01-21,9,4,NL,"Uitstekende service, zeer tevreden"
SV01741,C03437,2023-01-28,8,3,NL,Gemiddeld tevreden over het geheel
SV01742,C03322,2023-01-07,9,4,NL,"Uitstekende service, zeer tevreden"
SV01743,C03414,2023-01-18,10,5,NL,"Uitstekende service, zeer tevreden"
SV01744,C03359,2023-01-24,9,5,NL,"Uitstekende service, zeer tevreden"
SV01745,C03309,2023-01-14,9,4,NL,"Uitstekende service, zeer tevreden"
SV01746,C03313,2023-01-03,7,3,NL,Gemiddeld tevreden over het geheel
SV01747,C03258,2023-02-23,9,4,NL,"Uitstekende service, zeer tevreden"
SV01748,C03278,2023-02-15,7,3,NL,Gemiddeld tevreden over het geheel
SV01749,C03324,2023-02-17,5,1,NL,Teleurgesteld in de kwaliteit
SV01750,C03179,2023-02-11,9,4,NL,"Uitstekende service, zeer tevreden"
SV01751,C03469,2023-02-25,9,5,NL,"Uitstekende service, zeer tevreden"
SV01752,C03382,2023-02-04,5,1,NL,Teleurgesteld in de kwaliteit
SV01753,C03299,2023-02-10,8,4,NL,Gemiddeld tevreden over het geheel
SV01754,C03268,2023-02-19,7,4,NL,Gemiddeld tevreden over het geheel
SV01755,C03273,2023-02-18,10,4,NL,"Uitstekende service, zeer tevreden"
SV01756,C03248,2023-02-08,8,3,NL,Gemiddeld tevreden over het geheel
SV01757,C03434,2023-02-21,10,4,NL,"Uitstekende service, zeer tevreden"
SV01758,C03274,2023-02-03,10,5,NL,"Uitstekende service, zeer tevreden"
SV01759,C03413,2023-02-22,9,5,NL,"Uitstekende service, zeer tevreden"
SV01760,C03272,2023-02-18,9,4,NL,"Uitstekende service, zeer tevreden"
SV01761,C03429,2023-02-03,9,5,NL,"Uitstekende service, zeer tevreden"
SV01762,C03280,2023-02-03,8,3,NL,Gemiddeld tevreden over het geheel
SV01763,C03420,2023-02-08,10,4,NL,"Uitstekende service, zeer tevreden"
SV01764,C03371,2023-02-25,4,2,NL,Teleurgesteld in de kwaliteit
SV01765,C03261,2023-03-14,10,4,NL,"Uitstekende service, zeer tevreden"
SV01766,C03493,2023-03-17,7,4,NL,Gemiddeld tevreden over het geheel
SV01767,C03482,2023-03-21,9,5,NL,"Uitstekende service, zeer tevreden"
SV01768,C03450,2023-03-19,7,3,NL,Gemiddeld tevreden over het geheel
SV01769,C03407,2023-03-05,6,1,NL,Teleurgesteld in de kwaliteit
SV01770,C03302,2023-03-21,4,1,NL,Teleurgesteld in de kwaliteit
SV01771,C03474,2023-03-14,8,3,NL,Gemiddeld tevreden over het geheel
SV01772,C03456,2023-03-11,9,5,NL,"Uitstekende service, zeer tevreden"
SV01773,C03272,2023-03-17,9,4,NL,"Uitstekende service, zeer tevreden"
SV01774,C03307,2023-03-02,10,4,NL,"Uitstekende service, zeer tevreden"
SV01775,C03192,2023-03-27,10,4,NL,"Uitstekende service, zeer tevreden"
SV01776,C03282,2023-03-11,10,4,NL,"Uitstekende service, zeer tevreden"
SV01777,C03441,2023-03-02,10,5,NL,"Uitstekende service, zeer tevreden"
SV01778,C03346,2023-03-01,9,5,NL,"Uitstekende service, zeer tevreden"
SV01779,C03314,2023-03-16,7,3,NL,Gemiddeld tevreden over het geheel
SV01780,C03471,2023-03-23,0,1,NL,Teleurgesteld in de kwaliteit
SV01781,C03398,2023-03-01,8,4,NL,Gemiddeld tevreden over het geheel
SV01782,C03471,2023-03-04,7,3,NL,Gemiddeld tevreden over het geheel
SV01783,C03392,2023-04-16,9,4,NL,"Uitstekende service, zeer tevreden"
SV01784,C03381,2023-04-15,10,4,NL,"Uitstekende service, zeer tevreden"
SV01785,C03518,2023-04-25,1,3,NL,Teleurgesteld in de kwaliteit
SV01786,C03194,2023-04-22,2,3,NL,Teleurgesteld in de kwaliteit
SV01787,C03434,2023-04-23,1,2,NL,Teleurgesteld in de kwaliteit
SV01788,C03356,2023-04-19,7,4,NL,Gemiddeld tevreden over het geheel
SV01789,C03207,2023-04-25,8,4,NL,Gemiddeld tevreden over het geheel
SV01790,C03498,2023-04-23,10,5,NL,"Uitstekende service, zeer tevreden"
SV01791,C03289,2023-04-08,10,5,NL,"Uitstekende service, zeer tevreden"
SV01792,C03349,2023-04-22,9,5,NL,"Uitstekende service, zeer tevreden"
SV01793,C03357,2023-04-14,9,5,NL,"Uitstekende service, zeer tevreden"
SV01794,C03392,2023-04-08,8,4,NL,Gemiddeld tevreden over het geheel
SV01795,C03473,2023-04-16,8,4,NL,Gemiddeld tevreden over het geheel
SV01796,C03418,2023-04-05,10,5,NL,"Uitstekende service, zeer tevreden"
SV01797,C03449,2023-04-08,10,4,NL,"Uitstekende service, zeer tevreden"
SV01798,C03301,2023-04-22,9,5,NL,"Uitstekende service, zeer tevreden"
SV01799,C03483,2023-04-10,9,4,NL,"Uitstekende service, zeer tevreden"
SV01800,C03250,2023-04-13,7,4,NL,Gemiddeld tevreden over het geheel
SV01801,C03291,2023-05-13,7,3,NL,Gemiddeld tevreden over het geheel
SV01802,C03248,2023-05-15,10,4,NL,"Uitstekende service, zeer tevreden"
SV01803,C03292,2023-05-19,2,1,NL,Teleurgesteld in de kwaliteit
SV01804,C03263,2023-05-27,9,5,NL,"Uitstekende service, zeer tevreden"
SV01805,C03484,2023-05-16,2,1,NL,Teleurgesteld in de kwaliteit
SV01806,C03431,2023-05-06,10,4,NL,"Uitstekende service, zeer tevreden"
SV01807,C03323,2023-05-24,10,5,NL,"Uitstekende service, zeer tevreden"
SV01808,C03438,2023-05-28,9,4,NL,"Uitstekende service, zeer tevreden"
SV01809,C03179,2023-05-14,9,5,NL,"Uitstekende service, zeer tevreden"
SV01810,C03495,2023-05-28,8,3,NL,Gemiddeld tevreden over het geheel
SV01811,C03286,2023-05-26,7,3,NL,Gemiddeld tevreden over het geheel
SV01812,C03235,2023-05-05,10,4,NL,"Uitstekende service, zeer tevreden"
