partner_id,snapshot_date,response_latency_p50_hours,response_latency_p90_hours,accept_count,decline_count,no_response_count,cancellation_count,capacity_utilization_pct,partner_roi_pct_snapshot,net_monthly_value_snapshot,churn_risk_score
P001,2023-11-17,4.26,16.53,10,2,0,0,55.72,17.99,11601.8,1.71
P001,2023-11-18,3.93,12.33,3,1,0,0,44.84,21.02,11712.21,0.0
P001,2023-11-19,4.73,13.83,8,3,1,0,56.74,16.25,11275.74,9.29
P001,2023-11-20,4.59,14.24,8,1,2,0,40.42,18.38,12576.52,12.23
P001,2023-11-21,3.48,13.81,11,1,2,0,64.2,22.98,11171.04,10.0
P001,2023-11-22,4.41,16.01,7,2,2,0,35.37,21.2,11277.16,11.01
P001,2023-11-23,3.55,15.91,9,2,0,0,62.99,20.0,12101.21,0.0
P001,2023-11-24,4.22,16.17,6,2,1,0,45.65,20.62,11801.47,5.54
P001,2023-11-25,3.94,16.86,5,1,0,0,54.88,20.13,11994.21,0.0
P001,2023-11-26,4.44,16.28,9,0,0,0,62.04,19.67,12193.11,1.1
P001,2023-11-27,4.05,16.14,5,1,2,0,68.8,17.14,12008.41,11.86
P001,2023-11-28,4.68,14.21,10,1,2,0,64.76,21.27,11734.94,11.71
P001,2023-11-29,4.78,18.72,6,3,0,0,35.09,19.97,10896.72,1.95
P001,2023-11-30,3.18,13.93,6,1,0,0,48.22,20.73,10413.44,0.0
P001,2023-12-01,2.91,16.06,3,3,2,0,51.15,22.59,10897.02,10.0
P001,2023-12-02,3.51,14.64,6,2,2,0,73.46,17.91,12189.54,11.13
P001,2023-12-03,3.13,14.8,12,2,0,0,38.11,20.49,12257.1,0.0
P001,2023-12-04,3.59,15.64,8,2,1,1,61.11,18.15,11945.8,13.94
P001,2023-12-05,3.83,12.91,7,0,1,0,50.19,20.94,11283.16,5.0
P001,2023-12-06,4.34,16.35,11,1,2,1,46.78,21.31,11383.89,18.85
P001,2023-12-07,4.26,13.68,7,0,1,0,43.88,22.01,12856.25,5.66
P001,2023-12-08,4.42,14.45,7,3,0,0,74.69,15.82,13044.61,3.84
P001,2023-12-09,4.0,14.12,10,3,0,0,63.68,22.18,10311.07,0.0
P001,2023-12-10,4.26,12.47,12,1,0,0,35.14,20.53,10634.15,0.65
P001,2023-12-11,3.02,15.82,11,2,1,0,54.79,16.34,12507.34,7.39
P001,2023-12-12,4.11,14.73,5,0,2,0,63.94,22.18,11791.83,10.29
P001,2023-12-13,4.07,16.08,11,1,1,1,47.98,20.38,13350.38,13.17
P001,2023-12-14,4.15,17.87,10,2,0,0,70.25,21.93,12350.43,0.37
P001,2023-12-15,3.96,14.88,4,1,1,0,39.86,22.57,13578.89,5.0
P001,2023-12-16,3.27,13.74,3,0,0,0,37.83,23.51,12367.84,0.0
P001,2023-12-17,4.05,16.53,11,0,2,0,45.56,18.62,13724.55,10.68
P001,2023-12-18,4.0,14.21,7,2,2,0,49.51,19.1,13043.54,10.18
P001,2023-12-19,4.81,14.26,11,2,0,0,68.78,19.87,11366.06,2.01
P001,2023-12-20,4.27,16.45,3,2,0,0,74.57,17.72,11876.64,1.94
P001,2023-12-21,3.99,15.77,4,3,0,0,44.04,18.75,11710.28,0.46
P001,2023-12-22,3.68,16.1,12,1,0,0,63.92,19.69,11241.07,0.0
P001,2023-12-23,4.41,16.8,11,1,1,0,63.02,19.97,10267.45,6.03
P001,2023-12-24,4.42,14.56,3,2,1,0,43.77,19.94,11004.62,6.06
P001,2023-12-25,3.71,14.32,11,2,2,0,40.45,18.93,11658.65,10.31
P001,2023-12-26,3.27,14.8,4,3,2,0,59.03,23.37,10589.6,10.0
P001,2023-12-27,4.13,16.75,9,3,0,0,50.92,18.16,12959.02,1.25
P001,2023-12-28,4.19,13.13,7,0,0,0,44.39,20.78,11410.55,0.48
P001,2023-12-29,3.7,15.08,5,1,1,0,48.13,16.44,12040.99,7.31
P001,2023-12-30,3.84,14.75,6,1,0,0,46.44,20.05,10569.97,0.0
P001,2023-12-31,4.14,13.58,4,2,2,0,36.62,19.55,13843.69,10.35
P001,2024-01-01,5.15,13.91,11,2,0,0,59.57,19.5,12187.57,2.88
P001,2024-01-02,5.02,15.04,8,3,1,0,44.08,17.71,11460.79,8.83
P001,2024-01-03,3.81,17.77,9,1,2,0,44.84,18.98,11611.44,10.27
P001,2024-01-04,3.61,14.57,5,1,1,0,61.4,21.13,13382.98,5.0
P001,2024-01-05,2.98,15.78,4,1,2,1,65.49,21.67,12279.84,18.0
P001,2024-01-06,4.76,16.28,11,1,1,1,52.3,20.7,12663.26,14.91
P001,2024-01-07,3.52,15.28,7,2,1,0,38.48,21.59,13194.89,5.0
P001,2024-01-08,4.03,14.65,4,3,0,0,49.74,17.99,12962.49,1.14
P001,2024-01-09,3.92,12.02,9,1,2,0,74.09,20.3,10882.48,10.0
P001,2024-01-10,4.54,12.28,6,2,1,0,51.78,19.84,11901.33,6.36
P001,2024-01-11,3.94,13.39,10,3,1,0,73.65,19.5,11816.57,5.0
P001,2024-01-12,4.56,18.27,9,3,2,0,45.19,18.97,12551.18,11.69
P001,2024-01-13,4.68,14.87,11,0,2,0,49.09,18.53,12041.31,12.32
P001,2024-01-14,3.78,13.79,6,1,1,0,70.7,15.87,12297.94,7.76
P001,2024-01-15,3.43,13.27,6,1,0,0,48.05,23.69,11261.72,0.0
P001,2024-01-16,4.61,13.11,4,1,2,0,56.63,18.98,10800.28,11.81
P001,2024-01-17,4.21,15.2,3,3,2,0,51.98,16.79,13265.08,12.55
P001,2024-01-18,4.14,18.26,11,2,0,0,50.85,17.16,12052.24,2.09
P001,2024-01-19,3.81,14.49,7,0,2,0,39.78,20.75,12276.69,10.0
P001,2024-01-20,3.28,14.99,11,2,2,0,71.32,23.25,12535.78,10.0
P001,2024-01-21,4.94,15.92,7,1,1,0,44.26,21.1,11867.06,7.35
P001,2024-01-22,4.52,13.49,4,1,2,0,39.93,17.57,12740.36,12.69
P001,2024-01-23,3.89,15.73,4,3,0,0,61.37,19.04,11492.32,0.22
P001,2024-01-24,3.89,17.02,4,0,2,0,50.38,19.08,13358.22,10.19
P001,2024-01-25,4.76,15.97,6,2,0,0,42.02,17.11,11922.11,3.66
P001,2024-01-26,4.51,13.17,8,2,0,0,37.53,16.11,12364.3,3.85
P001,2024-01-27,4.5,14.7,7,1,0,0,36.11,18.52,10848.8,1.89
P001,2024-01-28,3.55,14.4,9,3,0,1,40.17,20.11,12085.84,8.0
P001,2024-01-29,3.57,13.41,6,2,0,0,47.55,18.77,12699.78,0.44
P001,2024-01-30,4.73,12.06,6,3,2,0,62.2,17.87,12472.21,12.99
P001,2024-01-31,4.37,15.29,12,1,2,0,74.17,19.66,13528.41,10.92
P001,2024-02-01,5.06,16.44,8,1,2,0,66.02,19.24,12415.7,12.72
P001,2024-02-02,4.66,16.03,8,0,0,0,73.84,16.98,11430.1,3.52
P001,2024-02-03,4.74,12.91,9,1,1,0,54.93,19.01,11895.28,7.09
P001,2024-02-04,4.59,13.78,12,3,0,0,71.6,18.31,10041.45,2.29
P001,2024-02-05,5.25,16.09,7,2,0,0,72.6,20.11,10518.73,3.13
P001,2024-02-06,3.93,16.87,6,2,1,0,44.28,17.47,11006.53,6.48
P001,2024-02-07,4.43,12.86,8,1,1,1,73.9,19.47,13127.2,14.08
P001,2024-02-08,3.31,16.36,3,1,0,0,56.63,19.7,12860.22,0.0
P001,2024-02-09,2.6,14.06,9,1,2,0,45.96,18.23,12257.43,10.88
P001,2024-02-10,3.7,14.58,11,3,0,0,47.32,20.78,11787.83,0.0
P001,2024-02-11,4.42,17.11,12,1,0,0,60.02,17.67,10860.88,2.36
P001,2024-02-12,4.1,15.01,5,3,0,0,46.92,19.99,13141.0,0.25
P001,2024-02-13,4.14,14.91,11,0,1,0,60.12,18.7,11506.16,5.84
P001,2024-02-14,4.07,15.73,8,0,2,0,43.31,17.14,11508.58,11.91
P001,2024-02-15,3.77,14.79,3,1,2,0,52.86,17.43,11665.75,11.51
P001,2024-02-16,4.14,16.92,5,0,1,0,55.01,21.36,10780.46,5.35
P001,2024-02-17,3.15,15.28,5,3,0,0,49.09,20.64,11583.2,0.0
P001,2024-02-18,4.71,15.57,11,0,0,0,46.51,20.22,12438.46,1.77
P001,2024-02-19,4.07,11.93,5,2,0,0,49.19,15.7,11508.41,3.09
P001,2024-02-20,5.04,12.98,7,3,2,0,71.84,18.82,13779.08,12.99
P001,2024-02-21,4.39,13.93,11,1,1,0,64.03,19.23,10883.27,6.04
P001,2024-02-22,3.53,16.52,9,2,2,0,65.65,20.3,11187.44,10.0
P001,2024-02-23,4.56,17.26,12,0,0,0,74.27,21.15,10699.37,1.4
P001,2024-02-24,3.38,13.79,8,2,2,0,55.92,12.49,12303.87,15.47
P001,2024-02-25,4.02,15.67,12,3,1,0,51.07,18.81,10339.97,5.46
P001,2024-02-26,4.75,14.99,8,1,0,0,49.1,19.18,11698.48,2.0
P001,2024-02-27,4.15,13.97,12,2,1,0,73.18,20.08,12252.78,5.37
P001,2024-02-28,5.43,16.06,5,0,2,0,46.0,22.02,11708.89,13.58
P001,2024-02-29,4.72,13.46,3,0,0,0,58.83,18.48,11770.51,2.47
P001,2024-03-01,4.24,15.32,10,3,1,0,58.42,17.21,10460.13,7.3
P001,2024-03-02,3.94,13.81,5,2,0,0,52.19,16.41,12403.24,2.33
P001,2024-03-03,3.17,15.39,12,0,0,0,36.73,21.67,12923.11,0.0
P001,2024-03-04,3.96,17.09,7,2,2,0,40.93,15.26,11548.16,13.25
P001,2024-03-05,4.26,15.72,10,1,1,0,69.95,18.69,11390.05,6.15
P001,2024-03-06,3.83,15.99,7,1,1,0,65.68,19.56,11413.73,5.0
P001,2024-03-07,3.92,13.59,10,0,1,0,61.57,20.7,10787.78,5.0
P001,2024-03-08,3.64,16.58,9,0,0,0,48.73,16.78,13112.57,2.03
P001,2024-03-09,5.26,13.55,3,0,1,1,58.91,19.87,11287.51,16.15
P001,2024-03-10,4.48,16.32,9,2,1,1,50.38,19.14,10258.68,14.36
P001,2024-03-11,3.6,15.04,7,2,0,0,51.62,20.23,12876.9,0.0
P001,2024-03-12,3.18,14.47,11,2,2,0,46.49,17.78,12550.39,11.23
P001,2024-03-13,4.28,13.87,3,3,1,0,67.73,16.89,11712.88,7.64
P001,2024-03-14,4.37,14.44,9,1,1,0,40.12,18.72,12596.92,6.41
P001,2024-03-15,3.83,15.79,7,2,0,0,59.74,20.72,12089.47,0.0
P001,2024-03-16,3.27,16.21,7,2,0,0,62.61,20.98,12767.04,0.0
P001,2024-03-17,3.8,16.4,9,0,1,0,68.17,22.53,12458.51,5.0
P001,2024-03-18,4.27,16.55,10,2,1,0,63.94,18.5,11671.86,6.34
P001,2024-03-19,4.56,15.67,11,0,0,0,40.46,19.83,13041.35,1.41
P001,2024-03-20,3.73,15.54,10,3,1,1,62.78,23.32,11183.65,13.0
P001,2024-03-21,4.07,16.03,11,2,0,0,49.91,19.04,11777.72,0.4
P001,2024-03-22,3.81,18.36,4,1,1,0,63.04,19.67,10893.45,5.0
P001,2024-03-23,3.76,15.83,8,3,1,0,61.69,19.86,11796.53,5.0
P001,2024-03-24,3.9,15.56,9,0,2,0,60.68,19.86,12194.19,10.0
P001,2024-03-25,5.27,14.4,7,0,1,0,73.04,21.23,10882.21,8.19
P001,2024-03-26,3.65,18.44,6,0,0,0,74.09,19.78,11261.76,0.0
P001,2024-03-27,4.46,16.05,4,1,1,0,48.97,23.29,13226.22,6.14
P001,2024-03-28,4.23,13.17,3,2,0,1,71.33,18.36,11371.72,9.35
P001,2024-03-29,4.76,16.34,7,1,2,0,55.03,16.22,11163.6,14.38
P001,2024-03-30,3.38,14.92,8,2,1,0,71.2,20.82,10933.4,5.0
P001,2024-03-31,4.04,15.69,4,0,1,0,59.97,20.25,11782.7,5.1
P001,2024-04-01,4.49,15.03,6,1,2,0,53.58,21.07,11582.96,11.23
P001,2024-04-02,3.62,14.11,9,3,2,0,44.31,21.49,12494.11,10.0
P001,2024-04-03,4.15,14.25,10,1,0,0,56.05,21.82,14057.36,0.39
P001,2024-04-04,4.45,16.92,11,2,1,1,46.33,18.41,11787.82,14.87
P001,2024-04-05,4.06,16.53,11,2,1,0,45.07,19.58,12650.54,5.15
P001,2024-04-06,3.63,16.43,9,2,1,0,45.69,17.82,11989.57,6.2
P001,2024-04-07,4.11,14.01,6,3,2,0,64.61,19.48,11412.82,10.29
P001,2024-04-08,3.65,16.17,5,0,1,0,64.54,21.08,12476.38,5.0
P001,2024-04-09,3.59,15.72,6,2,1,0,36.39,21.78,12151.77,5.0
P001,2024-04-10,3.72,14.99,7,3,1,0,58.03,20.07,13018.22,5.0
P001,2024-04-11,4.26,16.61,6,0,1,0,74.71,17.99,9468.27,6.72
P001,2024-04-12,4.66,14.34,4,0,0,0,40.16,20.57,12221.96,1.66
P001,2024-04-13,4.38,13.62,10,2,2,0,39.56,15.88,12281.01,13.7
P001,2024-04-14,4.16,14.21,6,3,2,0,62.41,21.24,10970.58,10.41
P001,2024-04-15,3.84,15.58,10,1,0,0,73.34,20.64,11052.33,0.0
P001,2024-04-16,4.32,14.78,12,2,2,0,66.0,18.0,13204.48,11.85
P001,2024-04-17,4.11,14.21,4,1,2,0,54.55,20.04,11116.85,10.27
P001,2024-04-18,3.93,14.18,6,1,0,0,42.91,17.35,10796.36,1.58
P001,2024-04-19,3.07,15.14,12,0,0,0,53.69,19.25,10938.35,0.05
P001,2024-04-20,4.42,14.32,7,1,2,0,74.0,18.08,11153.68,12.04
P001,2024-04-21,2.98,16.16,10,1,2,1,52.24,19.14,11530.35,18.15
P001,2024-04-22,4.6,13.41,4,3,1,0,37.47,17.12,11349.54,8.24
P001,2024-04-23,3.45,16.6,8,3,1,0,66.36,20.57,11917.96,5.0
P001,2024-04-24,3.7,15.3,10,2,2,0,65.69,20.77,11777.02,10.0
P001,2024-04-25,4.2,14.33,5,1,1,0,40.58,18.42,11180.94,6.21
P001,2024-04-26,4.28,14.76,11,1,2,0,39.52,21.69,11805.07,10.71
P001,2024-04-27,4.77,13.45,11,2,2,0,44.6,22.92,12268.98,11.92
P001,2024-04-28,4.01,16.68,12,0,0,0,67.17,20.6,11559.79,0.02
P001,2024-04-29,4.65,11.44,4,1,1,0,71.36,20.32,11417.26,6.61
P001,2024-04-30,3.83,14.66,4,2,0,0,72.39,17.94,11124.4,1.11
P001,2024-05-01,4.77,14.84,7,2,2,0,57.83,18.7,11751.96,12.43
P001,2024-05-02,3.96,15.56,11,0,2,0,67.17,22.24,12973.81,10.0
P001,2024-05-03,3.61,14.61,10,1,1,0,40.49,15.37,12206.68,8.16
P001,2024-05-04,4.29,15.91,12,0,0,0,64.34,17.67,11167.3,2.05
P001,2024-05-05,4.31,15.59,4,1,2,0,66.78,20.01,13690.19,10.78
P001,2024-05-06,4.11,13.42,8,2,0,0,66.17,18.62,12270.95,0.84
P001,2024-05-07,3.38,13.57,11,3,0,1,37.75,18.32,11093.66,8.8
P001,2024-05-08,4.05,14.16,8,3,1,0,40.91,20.16,12282.59,5.14
P001,2024-05-09,4.41,15.88,10,1,2,0,74.32,17.37,12767.28,12.58
P001,2024-05-10,4.22,17.59,9,2,0,0,52.74,17.89,12776.51,1.69
P001,2024-05-11,4.29,13.14,4,1,2,1,42.75,20.26,13285.42,18.72
P001,2024-05-12,4.18,13.84,6,1,0,1,58.03,19.49,11849.49,8.44
P001,2024-05-13,3.84,16.73,5,0,0,0,41.68,19.42,12640.18,0.0
P001,2024-05-14,4.07,14.6,3,3,2,0,65.73,21.59,12799.81,10.18
P001,2024-05-15,4.3,14.07,10,3,2,0,40.5,19.82,11399.44,10.76
P001,2024-05-16,4.07,14.74,5,1,1,0,46.07,18.9,11551.71,5.51
P001,2024-05-17,4.42,16.46,5,2,1,0,43.41,19.9,11230.81,6.04
P001,2024-05-18,4.93,14.44,8,2,2,0,62.92,18.44,10997.43,13.02
P001,2024-05-19,3.89,15.15,12,1,1,0,40.49,19.45,12546.43,5.0
P001,2024-05-20,4.16,15.98,12,1,1,0,46.75,18.94,11366.88,5.71
P001,2024-05-21,5.26,12.62,4,1,1,0,42.75,19.89,11576.07,8.16
P001,2024-05-22,3.87,16.04,12,0,0,0,74.16,20.98,11889.77,0.0
P001,2024-05-23,3.24,15.73,5,1,1,0,50.96,19.4,12674.3,5.0
P001,2024-05-24,3.98,13.66,7,0,1,0,63.44,18.38,12362.98,5.75
P001,2024-05-25,4.47,15.63,12,3,1,0,74.96,21.36,13065.02,6.17
P001,2024-05-26,3.87,13.16,6,3,0,0,66.73,20.28,12243.75,0.0
P001,2024-05-27,4.28,15.27,12,1,0,0,52.13,19.51,11026.5,0.71
P001,2024-05-28,5.15,15.97,6,0,1,0,70.43,17.74,10660.7,9.14
P001,2024-05-29,3.93,15.69,5,3,2,0,71.88,19.54,12716.79,10.0
P001,2024-05-30,4.22,16.55,5,1,2,0,63.45,16.73,11284.61,12.63
P001,2024-05-31,4.07,17.33,5,1,2,0,73.8,19.15,11741.65,10.32
P001,2024-06-01,3.84,16.42,6,3,1,0,56.55,21.59,12827.1,5.0
P001,2024-06-02,3.49,15.26,6,0,1,0,70.89,17.97,12977.15,6.08
P001,2024-06-03,4.21,13.8,9,1,2,0,56.43,21.57,12145.66,10.53
P001,2024-06-04,5.14,14.9,5,3,2,0,68.62,14.42,12159.5,16.78
P001,2024-06-05,3.74,15.62,8,2,0,0,50.75,18.7,10837.97,0.5
P001,2024-06-06,4.03,11.64,6,3,0,0,68.65,21.3,11066.89,0.07
P001,2024-06-07,4.17,16.35,3,1,0,0,74.32,19.68,11453.43,0.43
P001,2024-06-08,3.95,14.02,12,0,1,0,56.91,21.97,11787.78,5.0
P001,2024-06-09,3.44,14.82,10,2,1,0,65.96,16.88,11478.38,6.95
P001,2024-06-10,4.37,15.42,11,0,1,0,45.4,19.99,12283.99,5.92
P001,2024-06-11,3.85,14.75,4,0,0,0,72.51,18.01,12304.47,1.05
P001,2024-06-12,4.2,11.59,4,1,2,0,60.95,19.74,13005.49,10.51
P001,2024-06-13,3.52,12.92,12,3,1,0,37.93,21.24,10682.2,5.0
P001,2024-06-14,4.11,15.44,6,1,2,0,66.89,18.15,11087.74,11.21
P001,2024-06-15,4.58,12.83,6,1,0,0,67.85,16.07,12819.85,4.04
P001,2024-06-16,4.14,14.44,11,0,1,0,72.32,20.35,12049.78,5.35
P001,2024-06-17,3.76,16.59,10,2,2,0,64.36,18.25,11270.24,10.86
P001,2024-06-18,4.81,14.3,9,1,2,0,71.05,19.67,12626.46,12.02
P001,2024-06-19,4.82,13.9,5,1,1,0,39.23,16.59,12948.66,9.22
P001,2024-06-20,4.42,14.24,6,1,1,0,54.54,19.37,11159.18,6.05
P001,2024-06-21,3.98,16.41,10,2,0,0,63.15,21.26,13163.37,0.0
P001,2024-06-22,3.83,13.38,7,0,0,0,68.99,15.98,10802.49,2.67
P001,2024-06-23,4.02,13.36,3,0,2,0,56.88,18.21,12112.94,10.94
P001,2024-06-24,4.69,12.79,11,2,0,1,54.6,21.43,10821.72,9.72
P001,2024-06-25,4.42,15.54,9,1,1,0,66.79,22.56,11583.72,6.04
P001,2024-06-26,4.02,14.12,6,1,2,0,50.53,17.51,11665.27,11.49
P001,2024-06-27,4.08,16.05,6,2,1,0,74.07,21.12,11486.53,5.2
P001,2024-06-28,4.05,16.87,7,1,2,0,74.16,18.49,10961.81,10.79
P001,2024-06-29,4.27,16.05,7,0,0,0,63.65,17.58,12233.04,2.06
P001,2024-06-30,3.63,18.37,8,0,0,0,61.95,18.52,12201.46,0.64
P001,2024-07-01,4.2,14.89,9,1,1,0,64.5,20.61,10922.08,5.49
P001,2024-07-02,4.43,14.64,3,0,1,0,66.51,17.88,13030.34,7.22
P001,2024-07-03,3.42,13.13,4,2,0,0,39.08,16.17,12019.51,2.52
P001,2024-07-04,3.29,13.59,7,2,1,0,42.38,20.17,11298.52,5.0
P001,2024-07-05,4.95,14.13,11,2,0,0,62.02,19.98,11579.9,2.36
P001,2024-07-06,3.79,14.4,4,0,2,0,66.24,24.95,11940.86,10.0
P001,2024-07-07,2.64,16.88,9,3,2,0,65.79,14.79,11354.92,13.62
P001,2024-07-08,3.82,13.62,3,3,2,1,63.07,20.48,12895.61,18.0
P001,2024-07-09,4.31,12.99,11,2,2,0,63.02,16.99,12343.9,12.65
P001,2024-07-10,4.54,13.27,12,2,1,0,36.33,21.01,12912.02,6.35
P001,2024-07-11,3.39,14.9,9,0,1,0,57.57,16.26,11328.45,7.45
P001,2024-07-12,4.3,16.86,7,3,2,0,40.72,15.55,12543.06,13.78
P001,2024-07-13,4.29,16.6,4,2,0,0,37.13,24.08,11633.28,0.72
P001,2024-07-14,4.1,14.06,9,0,1,0,43.29,16.15,11442.89,7.79
P001,2024-07-15,4.19,14.75,4,1,1,0,66.45,21.24,12205.48,5.47
P001,2024-07-16,3.71,15.24,10,2,2,0,56.82,22.04,10898.4,10.0
P001,2024-07-17,3.31,16.22,12,2,0,0,41.0,16.86,11375.54,1.97
P001,2024-07-18,4.07,15.7,11,2,2,0,42.4,20.07,11001.25,10.18
P001,2024-07-19,4.49,14.62,9,2,0,0,63.1,22.22,10691.03,1.23
P001,2024-07-20,4.48,15.8,6,1,1,0,65.04,20.2,11702.55,6.19
P001,2024-07-21,4.03,16.3,4,1,1,0,72.65,18.04,11876.12,6.1
P001,2024-07-22,4.54,15.71,3,2,0,0,49.84,21.48,12725.38,1.36
P001,2024-07-23,4.46,15.22,5,2,2,0,73.7,18.77,11695.24,11.58
P001,2024-07-24,4.01,15.49,11,2,0,0,36.16,18.93,13138.41,0.33
P001,2024-07-25,4.66,13.0,3,0,2,0,35.56,17.98,12545.4,12.72
P001,2024-07-26,3.23,12.5,5,2,1,0,71.89,19.41,11566.78,5.0
P001,2024-07-27,4.45,14.27,6,3,1,0,38.25,18.64,12605.59,6.67
P001,2024-07-28,3.33,16.01,9,3,1,1,52.56,21.06,12385.09,13.0
P001,2024-07-29,4.5,15.27,11,1,0,0,47.23,24.38,11627.53,1.25
P001,2024-07-30,3.58,15.7,4,3,0,0,66.63,18.85,12095.83,0.38
P001,2024-07-31,2.72,15.68,4,1,0,1,69.49,19.91,12310.22,8.0
P001,2024-08-01,4.42,16.62,12,0,1,0,64.39,22.94,11399.47,6.06
P001,2024-08-02,4.76,14.11,10,1,0,1,53.5,21.47,12740.01,9.9
P001,2024-08-03,3.83,14.8,8,1,0,0,55.7,19.9,11921.68,0.0
P001,2024-08-04,3.41,13.03,7,1,2,0,46.86,20.37,12349.95,10.0
P001,2024-08-05,3.81,14.47,8,0,0,0,71.8,18.98,12111.96,0.27
P001,2024-08-06,4.55,15.81,4,1,2,0,41.14,23.08,11560.0,11.38
P001,2024-08-07,4.07,16.36,4,1,2,0,49.5,18.4,12116.85,10.92
P001,2024-08-08,3.59,17.77,4,2,2,0,56.65,19.43,11463.86,10.0
P001,2024-08-09,4.42,17.43,11,1,1,0,56.77,21.52,12467.49,6.05
P001,2024-08-10,3.7,16.36,6,2,0,0,42.41,17.98,11915.15,1.08
P001,2024-08-11,4.99,14.89,5,1,2,0,63.75,17.61,12937.32,13.86
P001,2024-08-12,4.25,15.0,12,2,0,0,52.59,19.38,12318.97,0.64
P001,2024-08-13,3.94,16.71,9,2,2,0,72.54,19.77,12045.68,10.0
P001,2024-08-14,3.4,15.38,5,3,2,0,48.18,17.9,12340.63,11.14
P001,2024-08-15,3.34,14.48,5,3,2,0,71.77,20.06,12061.07,10.0
P001,2024-08-16,4.35,15.05,8,0,2,0,73.32,18.22,11781.45,11.75
P001,2024-08-17,4.0,13.66,10,0,1,0,38.81,20.84,10683.17,5.0
P001,2024-08-18,4.19,14.48,5,0,1,0,71.53,20.99,11935.39,5.47
P001,2024-08-19,4.07,14.44,5,0,2,0,37.37,19.99,11632.97,10.17
P001,2024-08-20,4.01,15.48,3,0,0,0,43.31,18.09,12782.57,1.01
P001,2024-08-21,3.44,13.59,11,2,2,0,58.92,16.72,10918.32,12.08
P001,2024-08-22,4.08,15.68,10,1,0,0,42.72,17.82,12135.05,1.4
P001,2024-08-23,4.19,14.04,7,2,0,0,49.47,20.75,13578.22,0.47
P001,2024-08-24,3.7,15.96,9,2,0,0,41.25,16.99,12822.74,1.87
P001,2024-08-25,3.85,14.29,5,1,0,0,60.12,17.7,11095.41,1.29
P001,2024-08-26,3.82,16.11,9,2,0,0,54.02,20.53,13033.19,0.0
P001,2024-08-27,3.86,17.25,9,3,0,0,57.51,18.97,10725.83,0.28
P001,2024-08-28,3.62,16.1,8,2,1,0,41.04,18.19,12037.29,5.91
P001,2024-08-29,4.37,13.55,11,2,0,0,70.37,15.47,13589.4,4.0
P001,2024-08-30,4.65,14.54,10,1,2,0,73.69,18.12,11923.7,12.58
P001,2024-08-31,3.41,14.12,4,2,0,0,48.85,15.8,12895.12,2.81
P001,2024-09-01,4.17,17.55,11,2,0,0,53.67,15.26,12908.66,3.67
P001,2024-09-02,4.05,15.04,6,0,0,1,47.12,19.67,12448.29,8.13
P001,2024-09-03,3.81,14.55,11,3,0,0,39.95,20.42,11593.6,0.0
P001,2024-09-04,3.33,15.9,6,3,0,0,54.08,19.73,11906.89,0.0
P001,2024-09-05,3.48,17.73,9,3,0,0,62.86,16.7,12695.18,2.1
P001,2024-09-06,3.57,12.19,5,1,0,0,53.01,20.85,11944.19,0.0
P001,2024-09-07,4.03,14.03,9,2,0,0,62.07,18.11,11051.53,1.04
P001,2024-09-08,4.63,14.14,6,2,2,0,46.56,21.93,12071.41,11.57
P001,2024-09-09,4.88,13.99,12,2,2,0,53.7,16.99,12027.03,14.08
P001,2024-09-10,3.88,16.8,10,1,1,0,57.13,15.55,12145.91,8.02
P001,2024-09-11,3.89,14.85,8,2,1,0,39.08,20.68,9918.77,5.0
P001,2024-09-12,3.84,14.28,3,1,0,0,37.76,20.06,12933.18,0.0
P001,2024-09-13,4.71,15.54,7,1,0,0,47.75,15.24,12330.41,5.05
P001,2024-09-14,4.45,13.17,5,0,2,1,37.75,19.25,13217.08,19.18
P001,2024-09-15,4.19,17.15,8,3,2,0,38.23,22.91,12535.12,10.48
P001,2024-09-16,5.11,13.18,3,2,0,0,60.53,22.76,12501.49,2.79
P001,2024-09-17,3.9,14.67,10,2,2,0,74.86,18.86,10327.84,10.37
P001,2024-09-18,3.22,12.4,6,1,1,0,52.5,15.06,12735.91,8.41
P001,2024-09-19,3.06,14.14,4,0,2,0,41.7,21.1,12981.8,10.0
P001,2024-09-20,3.99,14.49,8,2,2,0,45.64,22.74,12896.2,10.0
P001,2024-09-21,4.31,16.48,5,3,1,0,35.83,21.65,12058.83,5.77
P001,2024-09-22,4.93,16.63,11,0,2,0,37.23,18.31,11840.61,13.14
P001,2024-09-23,3.8,16.2,12,2,1,0,55.14,18.05,12013.1,6.02
P001,2024-09-24,4.38,15.81,4,1,2,0,54.98,20.64,11541.03,10.95
P001,2024-09-25,3.17,15.09,11,0,2,0,41.28,22.2,12318.82,10.0
P001,2024-09-26,5.04,13.38,4,3,0,0,35.14,19.53,12737.57,2.61
P001,2024-09-27,3.87,14.88,4,1,2,0,53.53,20.48,11945.7,10.0
P001,2024-09-28,4.15,10.93,11,2,1,0,60.58,20.04,12031.5,5.36
P001,2024-09-29,3.17,15.23,7,1,2,1,41.22,20.13,11744.78,18.0
P001,2024-09-30,4.22,17.85,3,0,0,0,51.54,19.08,12038.23,0.75
P001,2024-10-01,4.34,15.54,11,0,1,0,54.89,15.98,11832.04,8.52
P001,2024-10-02,3.25,16.08,6,2,2,0,45.32,18.18,10897.55,10.91
P001,2024-10-03,4.32,12.68,6,2,1,0,51.75,16.54,11424.61,8.03
P001,2024-10-04,4.06,16.37,3,1,1,0,71.68,15.75,12356.42,8.01
