invoice_id,customer_id,issue_date,due_date,paid_date,amount,currency,status,country
INV00327,C00167,2024-02-16,2024-03-17,2024-03-06,684,DKK,paid,DK
INV00328,C00329,2024-02-28,2024-03-29,2024-03-05,6091,DKK,paid,DK
INV00329,C00535,2024-02-08,2024-03-09,2024-02-26,6302,DKK,paid,DK
INV00330,C00048,2024-02-25,2024-03-26,2024-03-20,4938,DKK,paid,DK
INV00331,C00280,2024-02-19,2024-03-20,2024-04-19,2207,DKK,paid_late,DK
INV00332,C00250,2024-02-11,2024-03-12,2024-03-09,7296,DKK,paid,DK
INV00333,C00043,2024-02-18,2024-03-19,2024-02-28,1238,DKK,paid,DK
INV00334,C00502,2024-02-18,2024-03-19,2024-04-21,3783,DKK,paid_late,DK
INV00335,C00080,2024-02-15,2024-03-16,2024-03-13,1741,DKK,paid,DK
INV00336,C00284,2024-02-28,2024-03-29,2024-03-22,7969,DKK,paid,DK
INV00337,C00009,2024-03-09,2024-04-08,2024-03-28,7161,DKK,paid,DK
INV00338,C00432,2024-03-19,2024-04-18,2024-04-11,4254,DKK,paid,DK
INV00339,C00008,2024-03-09,2024-04-08,2024-03-25,4115,DKK,paid,DK
INV00340,C00142,2024-03-03,2024-04-02,2024-05-02,2307,DKK,paid_late,DK
INV00341,C00174,2024-03-19,2024-04-18,,7725,DKK,overdue,DK
INV00342,C00455,2024-03-12,2024-04-11,2024-03-21,5938,DKK,paid,DK
INV00343,C00365,2024-03-12,2024-04-11,2024-04-07,3124,DKK,paid,DK
INV00344,C00454,2024-03-23,2024-04-22,2024-04-17,8146,DKK,paid,DK
INV00345,C00417,2024-03-11,2024-04-10,2024-03-30,7693,DKK,paid,DK
INV00346,C00122,2024-03-22,2024-04-21,2024-05-26,1308,DKK,paid_late,DK
INV00347,C00041,2024-03-06,2024-04-05,2024-03-11,7528,DKK,paid,DK
INV00348,C00329,2024-03-12,2024-04-11,2024-03-30,6022,DKK,paid,DK
INV00349,C00255,2024-03-11,2024-04-10,2024-03-27,798,DKK,paid,DK
INV00350,C00244,2024-03-24,2024-04-23,2024-04-19,567,DKK,paid,DK
INV00351,C00267,2024-03-16,2024-04-15,2024-04-13,2031,DKK,paid,DK
INV00352,C00201,2024-03-21,2024-04-20,2024-04-14,4748,DKK,paid,DK
INV00353,C00441,2024-03-15,2024-04-14,2024-04-27,7428,DKK,paid_late,DK
INV00354,C00368,2024-03-01,2024-03-31,2024-05-03,5364,DKK,paid_late,DK
INV00355,C00213,2024-03-23,2024-04-22,,2261,DKK,overdue,DK
INV00356,C00196,2024-03-12,2024-04-11,2024-04-05,2743,DKK,paid,DK
INV00357,C00566,2024-03-06,2024-04-05,2024-03-17,2854,DKK,paid,DK
INV00358,C00140,2024-03-09,2024-04-08,2024-03-31,2422,DKK,paid,DK
INV00359,C00156,2024-03-23,2024-04-22,,4862,DKK,overdue,DK
INV00360,C00107,2024-03-19,2024-04-18,2024-03-24,6493,DKK,paid,DK
INV00361,C00514,2024-04-02,2024-05-02,2024-04-13,2553,DKK,paid,DK
INV00362,C00384,2024-04-25,2024-05-25,2024-05-01,4927,DKK,paid,DK
INV00363,C00014,2024-04-17,2024-05-17,2024-05-06,2461,DKK,paid,DK
INV00364,C00098,2024-04-28,2024-05-28,,5048,DKK,overdue,DK
INV00365,C00570,2024-04-07,2024-05-07,2024-04-15,5739,DKK,paid,DK
INV00366,C00140,2024-04-15,2024-05-15,2024-04-27,2309,DKK,paid,DK
INV00367,C00332,2024-04-24,2024-05-24,2024-05-05,1234,DKK,paid,DK
INV00368,C00048,2024-04-19,2024-05-19,2024-05-04,5441,DKK,paid,DK
INV00369,C00193,2024-04-14,2024-05-14,2024-04-23,7291,DKK,paid,DK
INV00370,C00280,2024-04-08,2024-05-08,2024-05-30,611,DKK,paid_late,DK
INV00371,C00589,2024-04-22,2024-05-22,2024-06-17,6629,DKK,paid_late,DK
INV00372,C00246,2024-04-24,2024-05-24,2024-05-22,8131,DKK,paid,DK
INV00373,C00563,2024-04-28,2024-05-28,2024-05-20,2321,DKK,paid,DK
INV00374,C00205,2024-04-08,2024-05-08,2024-04-19,4051,DKK,paid,DK
INV00375,C00486,2024-04-22,2024-05-22,2024-05-13,2075,DKK,paid,DK
INV00376,C00234,2024-04-22,2024-05-22,2024-05-18,3074,DKK,paid,DK
INV00377,C00050,2024-04-24,2024-05-24,2024-05-15,3073,DKK,paid,DK
INV00378,C00160,2024-04-27,2024-05-27,2024-07-04,5417,DKK,paid_late,DK
INV00379,C00615,2024-04-21,2024-05-21,,8052,DKK,overdue,DK
INV00380,C00331,2024-04-17,2024-05-17,2024-05-11,5057,DKK,paid,DK
INV00381,C00082,2024-04-24,2024-05-24,2024-05-15,2719,DKK,paid,DK
INV00382,C00009,2024-04-17,2024-05-17,2024-06-23,3049,DKK,paid_late,DK
INV00383,C00083,2024-04-20,2024-05-20,2024-05-05,3267,DKK,paid,DK
INV00384,C00436,2024-04-11,2024-05-11,,4398,DKK,overdue,DK
INV00385,C00288,2024-05-20,2024-06-19,2024-05-29,7802,DKK,paid,DK
INV00386,C00453,2024-05-21,2024-06-20,2024-07-10,3857,DKK,paid_late,DK
INV00387,C00480,2024-05-07,2024-06-06,2024-05-18,4402,DKK,paid,DK
INV00388,C00583,2024-05-25,2024-06-24,2024-06-18,7632,DKK,paid,DK
INV00389,C00017,2024-05-08,2024-06-07,2024-05-29,8016,DKK,paid,DK
INV00390,C00031,2024-05-09,2024-06-08,2024-05-28,1329,DKK,paid,DK
INV00391,C00217,2024-05-08,2024-06-07,2024-06-10,4116,DKK,paid_late,DK
INV00392,C00277,2024-05-14,2024-06-13,2024-05-19,5250,DKK,paid,DK
INV00393,C00097,2024-05-04,2024-06-03,2024-05-27,6440,DKK,paid,DK
INV00394,C00591,2024-05-16,2024-06-15,2024-06-09,4233,DKK,paid,DK
INV00395,C00480,2024-05-01,2024-05-31,2024-05-16,5147,DKK,paid,DK
INV00396,C00445,2024-05-28,2024-06-27,,2173,DKK,overdue,DK
INV00397,C00516,2024-05-04,2024-06-03,2024-05-09,827,DKK,paid,DK
INV00398,C00487,2024-05-24,2024-06-23,2024-06-03,6491,DKK,paid,DK
INV00399,C00428,2024-05-03,2024-06-02,2024-05-15,1760,DKK,paid,DK
INV00400,C00312,2024-05-27,2024-06-26,2024-06-06,3410,DKK,paid,DK
INV00401,C00297,2024-05-16,2024-06-15,2024-06-06,988,DKK,paid,DK
INV00402,C00264,2024-05-19,2024-06-18,2024-05-24,1617,DKK,paid,DK
INV00403,C00144,2024-05-05,2024-06-04,,1007,DKK,overdue,DK
INV00404,C00514,2024-05-04,2024-06-03,2024-05-16,4562,DKK,paid,DK
INV00405,C00082,2024-05-14,2024-06-13,2024-06-07,4945,DKK,paid,DK
INV00406,C00044,2024-05-13,2024-06-12,2024-07-12,7614,DKK,paid_late,DK
INV00407,C00309,2024-05-16,2024-06-15,2024-06-18,1053,DKK,paid_late,DK
INV00408,C00330,2024-05-23,2024-06-22,2024-06-15,4462,DKK,paid,DK
INV00409,C00298,2024-06-10,2024-07-10,2024-08-13,5069,DKK,paid_late,DK
INV00410,C00040,2024-06-06,2024-07-06,2024-07-22,6029,DKK,paid_late,DK
INV00411,C00055,2024-06-18,2024-07-18,2024-06-25,4259,DKK,paid,DK
INV00412,C00595,2024-06-24,2024-07-24,2024-07-18,7787,DKK,paid,DK
INV00413,C00277,2024-06-26,2024-07-26,2024-07-08,3300,DKK,paid,DK
INV00414,C00072,2024-06-13,2024-07-13,2024-06-29,7517,DKK,paid,DK
INV00415,C00042,2024-06-08,2024-07-08,2024-07-01,7264,DKK,paid,DK
INV00416,C00161,2024-06-16,2024-07-16,2024-07-12,3580,DKK,paid,DK
INV00417,C00308,2024-06-15,2024-07-15,,7388,DKK,overdue,DK
INV00418,C00264,2024-06-22,2024-07-22,2024-08-14,6397,DKK,paid_late,DK
INV00419,C00382,2024-06-08,2024-07-08,2024-07-02,1479,DKK,paid,DK
INV00420,C00575,2024-06-11,2024-07-11,2024-07-09,5260,DKK,paid,DK
INV00421,C00444,2024-06-19,2024-07-19,2024-06-26,7536,DKK,paid,DK
INV00422,C00192,2024-06-18,2024-07-18,2024-06-23,4339,DKK,paid,DK
INV00423,C00195,2024-06-04,2024-07-04,2024-06-19,7545,DKK,paid,DK
INV00424,C00238,2024-06-05,2024-07-05,2024-06-24,4346,DKK,paid,DK
INV00425,C00160,2024-06-28,2024-07-28,2024-07-25,6384,DKK,paid,DK
INV00426,C00220,2024-06-05,2024-07-05,2024-06-23,7786,DKK,paid,DK
INV00427,C00428,2024-06-25,2024-07-25,2024-07-16,1314,DKK,paid,DK
INV00428,C00383,2024-06-15,2024-07-15,2024-06-23,5004,DKK,paid,DK
INV00429,C00561,2024-06-03,2024-07-03,2024-06-14,7234,DKK,paid,DK
INV00430,C00533,2024-06-07,2024-07-07,2024-06-22,1249,DKK,paid,DK
INV00431,C00514,2024-06-26,2024-07-26,2024-08-29,1176,DKK,paid_late,DK
INV00432,C00162,2024-06-01,2024-07-01,2024-06-17,2841,DKK,paid,DK
INV00433,C00597,2024-07-11,2024-08-10,2024-07-30,5061,DKK,paid,DK
INV00434,C00561,2024-07-16,2024-08-15,2024-08-09,2881,DKK,paid,DK
INV00435,C00336,2024-07-08,2024-08-07,2024-07-15,1804,DKK,paid,DK
INV00436,C00617,2024-07-06,2024-08-05,2024-09-08,1090,DKK,paid_late,DK
INV00437,C00469,2024-07-04,2024-08-03,2024-07-09,2898,DKK,paid,DK
INV00438,C00336,2024-07-14,2024-08-13,2024-07-30,8079,DKK,paid,DK
INV00439,C00396,2024-07-02,2024-08-01,2024-07-19,6653,DKK,paid,DK
INV00440,C00018,2024-07-27,2024-08-26,2024-08-08,1870,DKK,paid,DK
INV00441,C00037,2024-07-21,2024-08-20,2024-07-26,3869,DKK,paid,DK
INV00442,C00353,2024-07-18,2024-08-17,2024-09-14,5738,DKK,paid_late,DK
INV00443,C00167,2024-07-06,2024-08-05,2024-08-20,813,DKK,paid_late,DK
INV00444,C00034,2024-07-10,2024-08-09,2024-07-19,5657,DKK,paid,DK
INV00445,C00143,2024-07-10,2024-08-09,2024-07-20,7655,DKK,paid,DK
INV00446,C00468,2024-07-09,2024-08-08,,7778,DKK,overdue,DK
INV00447,C00018,2024-07-27,2024-08-26,,2543,DKK,overdue,DK
INV00448,C00302,2024-07-06,2024-08-05,2024-07-27,4504,DKK,paid,DK
INV00449,C00073,2024-07-11,2024-08-10,2024-07-17,2047,DKK,paid,DK
INV00450,C00133,2024-07-13,2024-08-12,2024-08-02,2822,DKK,paid,DK
INV00451,C00585,2024-07-11,2024-08-10,2024-07-16,5441,DKK,paid,DK
INV00452,C00057,2024-07-08,2024-08-07,2024-07-17,7330,DKK,paid,DK
INV00453,C00326,2024-07-01,2024-07-31,2024-07-22,7730,DKK,paid,DK
INV00454,C00453,2024-07-24,2024-08-23,2024-09-30,3046,DKK,paid_late,DK
INV00455,C00085,2024-07-05,2024-08-04,,7613,DKK,overdue,DK
INV00456,C00170,2024-07-19,2024-08-18,2024-07-31,3539,DKK,paid,DK
INV00457,C00138,2024-08-17,2024-09-16,2024-09-04,505,DKK,paid,DK
INV00458,C00610,2024-08-17,2024-09-16,,1808,DKK,overdue,DK
INV00459,C00593,2024-08-15,2024-09-14,2024-09-07,4453,DKK,paid,DK
INV00460,C00245,2024-08-20,2024-09-19,2024-08-31,4957,DKK,paid,DK
INV00461,C00580,2024-08-07,2024-09-06,2024-08-17,2466,DKK,paid,DK
INV00462,C00505,2024-08-17,2024-09-16,2024-08-22,2572,DKK,paid,DK
INV00463,C00528,2024-08-05,2024-09-04,2024-08-22,5516,DKK,paid,DK
INV00464,C00445,2024-08-01,2024-08-31,2024-08-09,3285,DKK,paid,DK
INV00465,C00469,2024-08-02,2024-09-01,2024-09-10,4314,DKK,paid_late,DK
INV00466,C00481,2024-08-12,2024-09-11,2024-10-01,7333,DKK,paid_late,DK
INV00467,C00230,2024-08-12,2024-09-11,2024-08-18,5680,DKK,paid,DK
INV00468,C00655,2024-08-03,2024-09-02,2024-08-21,6995,DKK,paid,DK
INV00469,C00122,2024-08-23,2024-09-22,2024-09-13,3330,DKK,paid,DK
INV00470,C00183,2024-08-15,2024-09-14,,3901,DKK,overdue,DK
INV00471,C00007,2024-08-14,2024-09-13,2024-08-28,5884,DKK,paid,DK
INV00472,C00426,2024-08-20,2024-09-19,2024-09-17,4988,DKK,paid,DK
INV00473,C00177,2024-08-01,2024-08-31,2024-09-10,612,DKK,paid_late,DK
INV00474,C00205,2024-08-01,2024-08-31,,5038,DKK,overdue,DK
INV00475,C00679,2024-08-01,2024-08-31,2024-10-06,8083,DKK,paid_late,DK
INV00476,C00610,2024-08-04,2024-09-03,2024-08-31,4173,DKK,paid,DK
INV00477,C00695,2024-08-24,2024-09-23,2024-08-30,2916,DKK,paid,DK
INV00478,C00348,2024-08-15,2024-09-14,2024-09-01,5499,DKK,paid,DK
INV00479,C00301,2024-08-11,2024-09-10,2024-08-25,7735,DKK,paid,DK
INV00480,C00569,2024-08-02,2024-09-01,2024-08-24,4957,DKK,paid,DK
INV00481,C00508,2024-09-02,2024-10-02,2024-09-24,2300,DKK,paid,DK
INV00482,C00310,2024-09-28,2024-10-28,2024-10-20,2206,DKK,paid,DK
INV00483,C00089,2024-09-05,2024-10-05,2024-09-15,3400,DKK,paid,DK
INV00484,C00226,2024-09-25,2024-10-25,2024-10-12,6865,DKK,paid,DK
INV00485,C00628,2024-09-10,2024-10-10,2024-09-21,7619,DKK,paid,DK
INV00486,C00424,2024-09-23,2024-10-23,2024-11-26,7362,DKK,paid_late,DK
INV00487,C00657,2024-09-17,2024-10-17,2024-09-26,3271,DKK,paid,DK
INV00488,C00514,2024-09-05,2024-10-05,2024-09-17,1182,DKK,paid,DK
INV00489,C00496,2024-09-11,2024-10-11,2024-09-25,2915,DKK,paid,DK
INV00490,C00662,2024-09-07,2024-10-07,2024-10-20,5370,DKK,paid_late,DK
INV00491,C00351,2024-09-20,2024-10-20,2024-10-06,7015,DKK,paid,DK
INV00492,C00314,2024-09-15,2024-10-15,2024-10-01,2348,DKK,paid,DK
INV00493,C00233,2024-09-26,2024-10-26,2024-10-17,3368,DKK,paid,DK
INV00494,C00456,2024-09-01,2024-10-01,,7856,DKK,overdue,DK
INV00495,C00244,2024-09-12,2024-10-12,2024-10-09,989,DKK,paid,DK
INV00496,C00044,2024-09-07,2024-10-07,2024-09-30,7753,DKK,paid,DK
INV00497,C00279,2024-09-16,2024-10-16,2024-10-11,7541,DKK,paid,DK
INV00498,C00115,2024-09-09,2024-10-09,2024-09-21,5078,DKK,paid,DK
INV00499,C00141,2024-09-16,2024-10-16,2024-10-09,6053,DKK,paid,DK
INV00500,C00006,2024-09-25,2024-10-25,,1921,DKK,overdue,DK
INV00501,C00195,2024-09-25,2024-10-25,2024-11-05,1411,DKK,paid_late,DK
INV00502,C00238,2024-09-25,2024-10-25,2024-10-04,5956,DKK,paid,DK
INV00503,C00666,2024-09-24,2024-10-24,2024-11-24,467,DKK,paid_late,DK
INV00504,C00234,2024-09-22,2024-10-22,,1678,DKK,overdue,DK
INV00505,C00595,2024-10-26,2024-11-25,2024-11-12,7853,DKK,paid,DK
INV00506,C00527,2024-10-22,2024-11-21,2024-11-18,4282,DKK,paid,DK
INV00507,C00479,2024-10-22,2024-11-21,2024-11-16,3162,DKK,paid,DK
INV00508,C00258,2024-10-07,2024-11-06,2024-10-16,4900,DKK,paid,DK
INV00509,C00665,2024-10-13,2024-11-12,2024-10-24,5641,DKK,paid,DK
INV00510,C00214,2024-10-16,2024-11-15,2024-11-05,7970,DKK,paid,DK
INV00511,C00142,2024-10-13,2024-11-12,2024-12-03,1352,DKK,paid_late,DK
INV00512,C00333,2024-10-15,2024-11-14,2024-11-06,6237,DKK,paid,DK
INV00513,C00674,2024-10-28,2024-11-27,,4260,DKK,overdue,DK
INV00514,C00522,2024-10-06,2024-11-05,2024-10-16,6295,DKK,paid,DK
INV00515,C00748,2024-10-22,2024-11-21,2024-10-27,2586,DKK,paid,DK
INV00516,C00722,2024-10-23,2024-11-22,,2230,DKK,overdue,DK
INV00517,C00446,2024-10-13,2024-11-12,2024-11-20,6473,DKK,paid_late,DK
INV00518,C00208,2024-10-10,2024-11-09,2024-10-20,4941,DKK,paid,DK
INV00519,C00539,2024-10-02,2024-11-01,2024-10-27,3970,DKK,paid,DK
INV00520,C00616,2024-10-20,2024-11-19,2024-11-27,1076,DKK,paid_late,DK
INV00521,C00057,2024-10-17,2024-11-16,,5097,DKK,overdue,DK
INV00522,C00503,2024-10-18,2024-11-17,2024-10-26,2852,DKK,paid,DK
INV00523,C00714,2024-10-11,2024-11-10,2024-10-26,1472,DKK,paid,DK
INV00524,C00328,2024-10-23,2024-11-22,2024-11-11,5627,DKK,paid,DK
INV00525,C00018,2024-10-07,2024-11-06,2024-10-27,7683,DKK,paid,DK
INV00526,C00127,2024-10-01,2024-10-31,2024-11-19,7910,DKK,paid_late,DK
INV00527,C00211,2024-10-02,2024-11-01,2024-10-12,2195,DKK,paid,DK
INV00528,C00170,2024-10-28,2024-11-27,2024-11-14,4999,DKK,paid,DK
INV00529,C00433,2024-11-15,2024-12-15,2024-12-22,4722,DKK,paid_late,DK
INV00530,C00489,2024-11-17,2024-12-17,2024-12-11,1609,DKK,paid,DK
INV00531,C00225,2024-11-19,2024-12-19,2024-12-14,990,DKK,paid,DK
INV00532,C00073,2024-11-20,2024-12-20,2024-11-25,719,DKK,paid,DK
INV00533,C00374,2024-11-03,2024-12-03,2024-11-25,3288,DKK,paid,DK
INV00534,C00019,2024-11-09,2024-12-09,,3470,DKK,overdue,DK
INV00535,C00286,2024-11-25,2024-12-25,2024-12-15,2746,DKK,paid,DK
INV00536,C00029,2024-11-17,2024-12-17,2024-12-07,7615,DKK,paid,DK
INV00537,C00086,2024-11-08,2024-12-08,2024-11-30,6095,DKK,paid,DK
INV00538,C00494,2024-11-16,2024-12-16,2024-11-24,7085,DKK,paid,DK
INV00539,C00287,2024-11-09,2024-12-09,2024-11-29,5323,DKK,paid,DK
INV00540,C00626,2024-11-01,2024-12-01,2024-11-21,1895,DKK,paid,DK
INV00541,C00533,2024-11-08,2024-12-08,2024-12-20,3431,DKK,paid_late,DK
INV00542,C00494,2024-11-07,2024-12-07,2024-11-19,2435,DKK,paid,DK
INV00543,C00217,2024-11-13,2024-12-13,2024-11-22,602,DKK,paid,DK
INV00544,C00447,2024-11-23,2024-12-23,2024-12-08,3687,DKK,paid,DK
INV00545,C00708,2024-11-05,2024-12-05,,810,DKK,overdue,DK
INV00546,C00164,2024-11-23,2024-12-23,2024-12-12,3561,DKK,paid,DK
INV00547,C00258,2024-11-14,2024-12-14,2024-12-08,1400,DKK,paid,DK
INV00548,C00518,2024-11-18,2024-12-18,2025-01-13,6739,DKK,paid_late,DK
INV00549,C00715,2024-11-11,2024-12-11,2024-11-21,5730,DKK,paid,DK
INV00550,C00455,2024-11-04,2024-12-04,2024-11-25,1563,DKK,paid,DK
INV00551,C00608,2024-11-12,2024-12-12,2024-11-24,3333,DKK,paid,DK
INV00552,C00604,2024-11-13,2024-12-13,2024-12-29,2561,DKK,paid_late,DK
INV00553,C00111,2024-12-01,2024-12-31,2024-12-14,7830,DKK,paid,DK
INV00554,C00375,2024-12-01,2024-12-31,,2925,DKK,overdue,DK
INV00555,C00538,2024-12-11,2025-01-10,2025-01-05,5405,DKK,paid,DK
INV00556,C00071,2024-12-13,2025-01-12,2024-12-18,5279,DKK,paid,DK
INV00557,C00484,2024-12-08,2025-01-07,2025-01-02,4416,DKK,paid,DK
INV00558,C00568,2024-12-26,2025-01-25,2025-01-05,3590,DKK,paid,DK
INV00559,C00639,2024-12-16,2025-01-15,2024-12-31,6586,DKK,paid,DK
INV00560,C00749,2024-12-14,2025-01-13,2024-12-31,4801,DKK,paid,DK
INV00561,C00206,2024-12-01,2024-12-31,2024-12-21,2936,DKK,paid,DK
INV00562,C00711,2024-12-11,2025-01-10,2025-01-07,6502,DKK,paid,DK
INV00563,C00114,2024-12-15,2025-01-14,,590,DKK,overdue,DK
INV00564,C00476,2024-12-15,2025-01-14,2024-12-23,4600,DKK,paid,DK
INV00565,C00429,2024-12-01,2024-12-31,,3280,DKK,overdue,DK
INV00566,C00186,2024-12-11,2025-01-10,2024-12-17,3901,DKK,paid,DK
INV00567,C00144,2024-12-10,2025-01-09,2024-12-30,1493,DKK,paid,DK
INV00568,C00084,2024-12-07,2025-01-06,,2541,DKK,overdue,DK
INV00569,C00295,2024-12-14,2025-01-13,2025-01-09,6871,DKK,paid,DK
INV00570,C00165,2024-12-05,2025-01-04,2025-01-09,504,DKK,paid_late,DK
INV00571,C00356,2024-12-15,2025-01-14,2025-01-01,4392,DKK,paid,DK
INV00572,C00401,2024-12-19,2025-01-18,2025-02-17,6592,DKK,paid_late,DK
INV00573,C00550,2024-12-15,2025-01-14,2025-02-08,1060,DKK,paid_late,DK
INV00574,C00289,2024-12-23,2025-01-22,2025-01-03,2268,DKK,paid,DK
INV00575,C00724,2024-12-25,2025-01-24,2025-01-08,2620,DKK,paid,DK
INV00576,C00754,2024-12-15,2025-01-14,2025-01-03,3514,DKK,paid,DK
INV00577,C01005,2023-01-26,2023-02-25,2023-01-31,6858,NOK,paid,NO
INV00578,C00875,2023-01-21,2023-02-20,2023-02-14,3258,NOK,paid,NO
INV00579,C00831,2023-01-27,2023-02-26,,6538,NOK,overdue,NO
INV00580,C00851,2023-01-20,2023-02-19,2023-02-15,1111,NOK,paid,NO
INV00581,C00983,2023-01-12,2023-02-11,2023-02-07,3912,NOK,paid,NO
INV00582,C00874,2023-01-11,2023-02-10,2023-01-21,4128,NOK,paid,NO
INV00583,C00851,2023-01-22,2023-02-21,2023-02-13,5562,NOK,paid,NO
INV00584,C00863,2023-01-07,2023-02-06,2023-03-06,2516,NOK,paid_late,NO
INV00585,C00799,2023-01-22,2023-02-21,2023-02-13,6724,NOK,paid,NO
INV00586,C01023,2023-01-23,2023-02-22,2023-02-05,4343,NOK,paid,NO
INV00587,C00909,2023-01-16,2023-02-15,2023-02-09,7782,NOK,paid,NO
INV00588,C00905,2023-01-07,2023-02-06,2023-03-16,5176,NOK,paid_late,NO
INV00589,C00876,2023-01-11,2023-02-10,2023-02-16,5522,NOK,paid_late,NO
INV00590,C00989,2023-01-15,2023-02-14,,5819,NOK,overdue,NO
INV00591,C00989,2023-01-06,2023-02-05,,2052,NOK,overdue,NO
INV00592,C00926,2023-01-28,2023-02-27,2023-03-08,7885,NOK,paid_late,NO
INV00593,C00968,2023-01-03,2023-02-02,2023-01-15,6490,NOK,paid,NO
INV00594,C01026,2023-01-02,2023-02-01,2023-01-13,4691,NOK,paid,NO
INV00595,C00830,2023-01-28,2023-02-27,2023-02-12,2855,NOK,paid,NO
INV00596,C00888,2023-01-27,2023-02-26,2023-02-03,529,NOK,paid,NO
INV00597,C00815,2023-01-27,2023-02-26,2023-02-03,6672,NOK,paid,NO
INV00598,C00989,2023-01-19,2023-02-18,2023-01-24,4444,NOK,paid,NO
INV00599,C00992,2023-01-16,2023-02-15,2023-01-28,4860,NOK,paid,NO
INV00600,C00904,2023-01-11,2023-02-10,2023-01-21,4125,NOK,paid,NO
INV00601,C00874,2023-02-28,2023-03-30,,1146,NOK,overdue,NO
INV00602,C00926,2023-02-06,2023-03-08,,570,NOK,overdue,NO
INV00603,C01004,2023-02-22,2023-03-24,2023-03-14,6327,NOK,paid,NO
INV00604,C01065,2023-02-14,2023-03-16,2023-04-18,3498,NOK,paid_late,NO
INV00605,C01073,2023-02-23,2023-03-25,2023-04-03,3585,NOK,paid_late,NO
INV00606,C00933,2023-02-25,2023-03-27,2023-03-14,3294,NOK,paid,NO
INV00607,C01069,2023-02-07,2023-03-09,2023-02-19,2033,NOK,paid,NO
INV00608,C00911,2023-02-15,2023-03-17,,2071,NOK,overdue,NO
INV00609,C01031,2023-02-04,2023-03-06,2023-03-11,7139,NOK,paid_late,NO
INV00610,C01031,2023-02-21,2023-03-23,2023-03-07,3676,NOK,paid,NO
INV00611,C00842,2023-02-01,2023-03-03,2023-02-12,727,NOK,paid,NO
INV00612,C01019,2023-02-16,2023-03-18,2023-03-07,1961,NOK,paid,NO
INV00613,C00912,2023-02-21,2023-03-23,2023-03-09,2331,NOK,paid,NO
INV00614,C00926,2023-02-19,2023-03-21,2023-03-09,1048,NOK,paid,NO
INV00615,C00843,2023-02-09,2023-03-11,2023-02-23,1749,NOK,paid,NO
INV00616,C01043,2023-02-16,2023-03-18,2023-03-04,7086,NOK,paid,NO
INV00617,C01076,2023-02-27,2023-03-29,2023-03-22,4923,NOK,paid,NO
INV00618,C01019,2023-02-01,2023-03-03,2023-02-11,6573,NOK,paid,NO
INV00619,C00901,2023-02-05,2023-03-07,2023-02-11,3112,NOK,paid,NO
INV00620,C00975,2023-02-06,2023-03-08,,988,NOK,overdue,NO
INV00621,C01074,2023-02-05,2023-03-07,2023-02-10,4117,NOK,paid,NO
INV00622,C00948,2023-02-27,2023-03-29,2023-03-15,2957,NOK,paid,NO
INV00623,C01054,2023-02-24,2023-03-26,2023-03-13,7528,NOK,paid,NO
INV00624,C00799,2023-02-23,2023-03-25,2023-03-01,2744,NOK,paid,NO
INV00625,C00978,2023-03-02,2023-04-01,2023-03-10,1988,NOK,paid,NO
INV00626,C00880,2023-03-11,2023-04-10,2023-04-06,7486,NOK,paid,NO
INV00627,C01033,2023-03-26,2023-04-25,,4959,NOK,overdue,NO
INV00628,C00961,2023-03-01,2023-03-31,2023-03-07,3746,NOK,paid,NO
INV00629,C01073,2023-03-02,2023-04-01,2023-05-06,3741,NOK,paid_late,NO
INV00630,C00925,2023-03-07,2023-04-06,2023-03-29,1100,NOK,paid,NO
INV00631,C00861,2023-03-20,2023-04-19,2023-04-06,7518,NOK,paid,NO
INV00632,C00855,2023-03-18,2023-04-17,2023-04-01,7035,NOK,paid,NO
INV00633,C00945,2023-03-20,2023-04-19,2023-04-02,3992,NOK,paid,NO
INV00634,C00805,2023-03-10,2023-04-09,2023-05-06,6320,NOK,paid_late,NO
INV00635,C01085,2023-03-12,2023-04-11,2023-04-01,1762,NOK,paid,NO
INV00636,C00816,2023-03-08,2023-04-07,2023-03-18,6713,NOK,paid,NO
INV00637,C01089,2023-03-18,2023-04-17,2023-03-29,3042,NOK,paid,NO
INV00638,C01058,2023-03-16,2023-04-15,2023-04-03,7676,NOK,paid,NO
INV00639,C01078,2023-03-12,2023-04-11,2023-03-23,5364,NOK,paid,NO
INV00640,C00961,2023-03-08,2023-04-07,2023-03-19,3473,NOK,paid,NO
INV00641,C00935,2023-03-05,2023-04-04,,1322,NOK,overdue,NO
INV00642,C00827,2023-03-20,2023-04-19,2023-04-05,4216,NOK,paid,NO
INV00643,C01006,2023-03-25,2023-04-24,2023-06-01,2323,NOK,paid_late,NO
INV00644,C01100,2023-03-04,2023-04-03,2023-05-10,7959,NOK,paid_late,NO
INV00645,C01014,2023-03-06,2023-04-05,,4646,NOK,overdue,NO
INV00646,C01095,2023-03-13,2023-04-12,2023-04-06,5686,NOK,paid,NO
INV00647,C01053,2023-03-12,2023-04-11,2023-03-30,4240,NOK,paid,NO
INV00648,C00987,2023-03-24,2023-04-23,2023-04-16,7663,NOK,paid,NO
INV00649,C01064,2023-04-17,2023-05-17,2023-05-07,7099,NOK,paid,NO
INV00650,C01075,2023-04-13,2023-05-13,2023-06-02,595,NOK,paid_late,NO
INV00651,C00825,2023-04-04,2023-05-04,,3101,NOK,overdue,NO
INV00652,C00837,2023-04-04,2023-05-04,2023-04-29,4542,NOK,paid,NO
INV00653,C00969,2023-04-10,2023-05-10,2023-05-21,7961,NOK,paid_late,NO
