subscription_id,customer_id,plan_type,start_date,end_date,churn_date,churn_reason,mrr,country
S00487,C00487,premium,2023-11-22,2024-01-08,2024-01-08,price_too_high,2723,DK
S00488,C00488,basic,2023-11-13,2024-01-09,2024-01-09,price_too_high,552,DK
S00489,C00489,premium,2023-11-23,,,,2108,DK
S00490,C00490,premium,2023-11-28,,,,1459,DK
S00491,C00491,premium,2023-11-08,,,,2425,DK
S00492,C00492,premium,2023-11-13,,,,2403,DK
S00493,C00493,basic,2023-11-24,,,,676,DK
S00494,C00494,premium,2023-11-18,,,,2484,DK
S00495,C00495,premium,2023-11-06,,,,1355,DK
S00496,C00496,basic,2023-11-02,,,,516,DK
S00497,C00497,basic,2023-11-15,,,,528,DK
S00498,C00498,enterprise,2023-11-25,,,,6267,DK
S00499,C00499,premium,2023-11-03,2024-06-11,2024-06-11,not_using,1450,DK
S00500,C00500,basic,2023-11-06,,,,497,DK
S00501,C00501,premium,2023-11-12,,,,2266,DK
S00502,C00502,basic,2023-11-22,,,,778,DK
S00503,C00503,premium,2023-11-02,,,,2630,DK
S00504,C00504,basic,2023-11-18,,,,714,DK
S00505,C00505,basic,2023-11-26,,,,601,DK
S00506,C00506,basic,2023-11-17,,,,725,DK
S00507,C00507,enterprise,2023-12-19,,,,7139,DK
S00508,C00508,basic,2023-12-11,,,,723,DK
S00509,C00509,basic,2023-12-25,,,,487,DK
S00510,C00510,premium,2023-12-26,,,,1576,DK
S00511,C00511,basic,2023-12-13,,,,530,DK
S00512,C00512,premium,2023-12-10,,,,2387,DK
S00513,C00513,basic,2023-12-18,,,,471,DK
S00514,C00514,enterprise,2023-12-18,2024-02-17,2024-02-17,price_too_high,6616,DK
S00515,C00515,premium,2023-12-08,,,,1234,DK
S00516,C00516,basic,2023-12-15,,,,793,DK
S00517,C00517,enterprise,2023-12-16,,,,5721,DK
S00518,C00518,basic,2023-12-11,2024-05-24,2024-05-24,competitor,787,DK
S00519,C00519,basic,2023-12-26,,,,452,DK
S00520,C00520,basic,2023-12-27,,,,619,DK
S00521,C00521,premium,2023-12-12,,,,1222,DK
S00522,C00522,enterprise,2023-12-28,2024-01-21,2024-01-21,not_using,5409,DK
S00523,C00523,basic,2023-12-21,,,,657,DK
S00524,C00524,premium,2023-12-18,,,,2105,DK
S00525,C00525,premium,2023-12-08,,,,2755,DK
S00526,C00526,basic,2023-12-03,,,,789,DK
S00527,C00527,basic,2023-12-05,,,,739,DK
S00528,C00528,premium,2023-12-12,,,,1474,DK
S00529,C00529,premium,2024-01-17,,,,1456,DK
S00530,C00530,basic,2024-01-26,2024-04-13,2024-04-13,price_too_high,706,DK
S00531,C00531,premium,2024-01-17,,,,1382,DK
S00532,C00532,premium,2024-01-14,,,,1986,DK
S00533,C00533,premium,2024-01-19,,,,1045,DK
S00534,C00534,basic,2024-01-06,,,,743,DK
S00535,C00535,enterprise,2024-01-17,,,,3952,DK
S00536,C00536,premium,2024-01-07,2024-03-03,2024-03-03,not_using,2776,DK
S00537,C00537,premium,2024-01-27,,,,2046,DK
S00538,C00538,basic,2024-01-20,,,,647,DK
S00539,C00539,enterprise,2024-01-28,,,,5025,DK
S00540,C00540,premium,2024-01-20,,,,2088,DK
S00541,C00541,basic,2024-01-22,,,,450,DK
S00542,C00542,basic,2024-01-14,,,,721,DK
S00543,C00543,enterprise,2024-01-19,,,,4600,DK
S00544,C00544,basic,2024-01-28,,,,728,DK
S00545,C00545,basic,2024-01-19,2024-05-10,2024-05-10,price_too_high,642,DK
S00546,C00546,basic,2024-01-05,,,,583,DK
S00547,C00547,enterprise,2024-01-12,,,,7055,DK
S00548,C00548,basic,2024-01-26,,,,736,DK
S00549,C00549,basic,2024-01-19,,,,520,DK
S00550,C00550,enterprise,2024-01-15,,,,4621,DK
S00551,C00551,premium,2024-02-23,,,,2584,DK
S00552,C00552,basic,2024-02-01,,,,715,DK
S00553,C00553,premium,2024-02-17,,,,2380,DK
S00554,C00554,enterprise,2024-02-03,,,,6692,DK
S00555,C00555,premium,2024-02-07,,,,1140,DK
S00556,C00556,enterprise,2024-02-24,,,,6651,DK
S00557,C00557,basic,2024-02-07,,,,452,DK
S00558,C00558,basic,2024-02-18,,,,509,DK
S00559,C00559,premium,2024-02-27,,,,1906,DK
S00560,C00560,basic,2024-02-25,,,,684,DK
S00561,C00561,basic,2024-02-16,,,,774,DK
S00562,C00562,premium,2024-02-26,,,,2057,DK
S00563,C00563,basic,2024-02-10,,,,625,DK
S00564,C00564,basic,2024-02-12,,,,543,DK
S00565,C00565,premium,2024-02-24,,,,2787,DK
S00566,C00566,basic,2024-02-27,,,,504,DK
S00567,C00567,premium,2024-02-01,2024-05-11,2024-05-11,competitor,1086,DK
S00568,C00568,premium,2024-02-19,2024-05-05,2024-05-05,not_using,2565,DK
S00569,C00569,premium,2024-02-05,,,,1979,DK
S00570,C00570,basic,2024-02-12,,,,539,DK
S00571,C00571,basic,2024-02-11,2024-08-05,2024-08-05,competitor,557,DK
S00572,C00572,basic,2024-02-06,,,,691,DK
S00573,C00573,premium,2024-03-05,,,,1968,DK
S00574,C00574,premium,2024-03-16,2024-06-20,2024-06-20,competitor,2291,DK
S00575,C00575,basic,2024-03-18,,,,500,DK
S00576,C00576,premium,2024-03-27,,,,1197,DK
S00577,C00577,premium,2024-03-12,,,,1527,DK
S00578,C00578,premium,2024-03-28,,,,2181,DK
S00579,C00579,basic,2024-03-25,,,,711,DK
S00580,C00580,premium,2024-03-13,,,,1296,DK
S00581,C00581,premium,2024-03-21,2024-06-30,2024-06-30,not_using,1146,DK
S00582,C00582,premium,2024-03-10,,,,1809,DK
S00583,C00583,enterprise,2024-03-17,,,,5306,DK
S00584,C00584,premium,2024-03-22,,,,2535,DK
S00585,C00585,premium,2024-03-04,,,,2123,DK
S00586,C00586,basic,2024-03-04,,,,785,DK
S00587,C00587,basic,2024-03-08,,,,770,DK
S00588,C00588,enterprise,2024-03-02,,,,6464,DK
S00589,C00589,basic,2024-03-09,,,,726,DK
S00590,C00590,basic,2024-03-14,,,,608,DK
S00591,C00591,premium,2024-03-08,,,,1749,DK
S00592,C00592,premium,2024-03-01,,,,1279,DK
S00593,C00593,enterprise,2024-03-23,,,,7708,DK
S00594,C00594,premium,2024-03-08,,,,1386,DK
S00595,C00595,premium,2024-04-04,,,,1557,DK
S00596,C00596,basic,2024-04-11,,,,723,DK
S00597,C00597,premium,2024-04-05,,,,1476,DK
S00598,C00598,premium,2024-04-11,,,,2020,DK
S00599,C00599,premium,2024-04-11,2024-08-29,2024-08-29,price_too_high,1299,DK
S00600,C00600,premium,2024-04-07,2024-08-03,2024-08-03,competitor,1781,DK
S00601,C00601,basic,2024-04-08,,,,685,DK
S00602,C00602,enterprise,2024-04-22,,,,6356,DK
S00603,C00603,enterprise,2024-04-24,,,,5875,DK
S00604,C00604,premium,2024-04-02,,,,1231,DK
S00605,C00605,premium,2024-04-06,,,,1810,DK
S00606,C00606,premium,2024-04-19,,,,2221,DK
S00607,C00607,basic,2024-04-16,,,,770,DK
S00608,C00608,basic,2024-04-26,,,,612,DK
S00609,C00609,basic,2024-04-24,,,,633,DK
S00610,C00610,premium,2024-04-16,,,,2111,DK
S00611,C00611,basic,2024-04-06,,,,689,DK
S00612,C00612,basic,2024-04-03,,,,584,DK
S00613,C00613,enterprise,2024-04-13,,,,6782,DK
S00614,C00614,premium,2024-04-24,,,,2677,DK
S00615,C00615,premium,2024-04-05,,,,2312,DK
S00616,C00616,basic,2024-04-02,,,,466,DK
S00617,C00617,basic,2024-05-27,,,,765,DK
S00618,C00618,enterprise,2024-05-03,,,,4595,DK
S00619,C00619,basic,2024-05-07,,,,741,DK
S00620,C00620,premium,2024-05-24,,,,2569,DK
S00621,C00621,enterprise,2024-05-23,,,,5166,DK
S00622,C00622,basic,2024-05-17,,,,757,DK
S00623,C00623,premium,2024-05-11,,,,2296,DK
S00624,C00624,basic,2024-05-08,,,,731,DK
S00625,C00625,basic,2024-05-15,,,,467,DK
S00626,C00626,premium,2024-05-17,,,,1013,DK
S00627,C00627,enterprise,2024-05-01,2024-10-14,2024-10-14,not_using,6060,DK
S00628,C00628,basic,2024-05-05,,,,529,DK
S00629,C00629,basic,2024-05-08,,,,742,DK
S00630,C00630,basic,2024-05-26,,,,745,DK
S00631,C00631,premium,2024-05-21,,,,2180,DK
S00632,C00632,premium,2024-05-27,,,,1246,DK
S00633,C00633,premium,2024-05-01,,,,1110,DK
S00634,C00634,basic,2024-05-19,,,,563,DK
S00635,C00635,basic,2024-05-25,,,,563,DK
S00636,C00636,basic,2024-05-11,,,,475,DK
S00637,C00637,basic,2024-05-17,,,,519,DK
S00638,C00638,basic,2024-05-21,,,,718,DK
S00639,C00639,basic,2024-06-27,,,,529,DK
S00640,C00640,premium,2024-06-24,,,,1302,DK
S00641,C00641,basic,2024-06-11,,,,680,DK
S00642,C00642,basic,2024-06-07,2024-10-01,2024-10-01,not_using,582,DK
S00643,C00643,basic,2024-06-22,,,,480,DK
S00644,C00644,premium,2024-06-02,,,,1136,DK
S00645,C00645,premium,2024-06-01,,,,1791,DK
S00646,C00646,basic,2024-06-11,,,,495,DK
S00647,C00647,basic,2024-06-23,,,,721,DK
S00648,C00648,basic,2024-06-01,2024-11-28,2024-11-28,competitor,770,DK
S00649,C00649,premium,2024-06-13,,,,1060,DK
S00650,C00650,basic,2024-06-05,,,,520,DK
S00651,C00651,premium,2024-06-28,,,,1492,DK
S00652,C00652,basic,2024-06-20,,,,555,DK
S00653,C00653,enterprise,2024-06-22,,,,6331,DK
S00654,C00654,enterprise,2024-06-14,,,,4989,DK
S00655,C00655,basic,2024-06-11,,,,510,DK
S00656,C00656,enterprise,2024-06-14,,,,6042,DK
S00657,C00657,premium,2024-06-06,,,,2263,DK
S00658,C00658,basic,2024-06-20,,,,633,DK
S00659,C00659,premium,2024-06-28,,,,1765,DK
S00660,C00660,basic,2024-06-05,,,,659,DK
S00661,C00661,premium,2024-07-15,2024-11-13,2024-11-13,not_using,2797,DK
S00662,C00662,basic,2024-07-02,,,,772,DK
S00663,C00663,basic,2024-07-15,,,,596,DK
S00664,C00664,enterprise,2024-07-02,,,,7597,DK
S00665,C00665,basic,2024-07-24,,,,749,DK
S00666,C00666,basic,2024-07-13,,,,541,DK
S00667,C00667,basic,2024-07-03,,,,533,DK
S00668,C00668,premium,2024-07-04,,,,1174,DK
S00669,C00669,basic,2024-07-06,2024-09-05,2024-09-05,price_too_high,537,DK
S00670,C00670,basic,2024-07-06,,,,607,DK
S00671,C00671,enterprise,2024-07-04,,,,3828,DK
S00672,C00672,basic,2024-07-15,2024-09-28,2024-09-28,not_using,452,DK
S00673,C00673,basic,2024-07-22,,,,490,DK
S00674,C00674,basic,2024-07-18,,,,556,DK
S00675,C00675,basic,2024-07-02,,,,745,DK
S00676,C00676,basic,2024-07-03,,,,541,DK
S00677,C00677,basic,2024-07-19,,,,683,DK
S00678,C00678,premium,2024-07-03,,,,1776,DK
S00679,C00679,basic,2024-07-03,2025-01-17,2025-01-17,price_too_high,590,DK
S00680,C00680,basic,2024-07-20,,,,772,DK
S00681,C00681,enterprise,2024-07-26,,,,6392,DK
S00682,C00682,premium,2024-07-05,,,,2493,DK
S00683,C00683,premium,2024-08-23,,,,1630,DK
S00684,C00684,premium,2024-08-04,,,,2483,DK
S00685,C00685,basic,2024-08-07,,,,794,DK
S00686,C00686,basic,2024-08-16,,,,724,DK
S00687,C00687,basic,2024-08-24,,,,739,DK
S00688,C00688,basic,2024-08-18,2024-10-15,2024-10-15,competitor,619,DK
S00689,C00689,premium,2024-08-27,,,,2283,DK
S00690,C00690,basic,2024-08-13,,,,607,DK
S00691,C00691,basic,2024-08-09,,,,571,DK
S00692,C00692,basic,2024-08-10,,,,469,DK
S00693,C00693,basic,2024-08-17,,,,706,DK
S00694,C00694,basic,2024-08-10,,,,500,DK
S00695,C00695,premium,2024-08-07,2024-11-14,2024-11-14,price_too_high,2461,DK
S00696,C00696,enterprise,2024-08-22,,,,6530,DK
S00697,C00697,premium,2024-08-25,,,,2182,DK
S00698,C00698,basic,2024-08-07,,,,613,DK
S00699,C00699,basic,2024-08-05,,,,768,DK
S00700,C00700,basic,2024-08-18,2024-11-08,2024-11-08,price_too_high,522,DK
S00701,C00701,premium,2024-08-03,2025-02-11,2025-02-11,price_too_high,2107,DK
S00702,C00702,basic,2024-08-04,,,,650,DK
S00703,C00703,basic,2024-08-20,,,,551,DK
S00704,C00704,premium,2024-08-25,,,,1190,DK
S00705,C00705,premium,2024-09-12,,,,1578,DK
S00706,C00706,basic,2024-09-05,,,,504,DK
S00707,C00707,basic,2024-09-18,2025-02-08,2025-02-08,competitor,572,DK
S00708,C00708,premium,2024-09-03,,,,2210,DK
S00709,C00709,basic,2024-09-18,2024-11-06,2024-11-06,not_using,792,DK
S00710,C00710,basic,2024-09-20,,,,677,DK
S00711,C00711,premium,2024-09-04,,,,2679,DK
S00712,C00712,enterprise,2024-09-07,,,,3801,DK
S00713,C00713,basic,2024-09-18,,,,678,DK
S00714,C00714,premium,2024-09-19,2025-03-07,2025-03-07,price_too_high,1890,DK
S00715,C00715,enterprise,2024-09-20,,,,4844,DK
S00716,C00716,premium,2024-09-18,,,,2146,DK
S00717,C00717,basic,2024-09-28,,,,671,DK
S00718,C00718,basic,2024-09-23,,,,729,DK
S00719,C00719,premium,2024-09-07,,,,1737,DK
S00720,C00720,basic,2024-09-28,,,,486,DK
S00721,C00721,premium,2024-09-22,,,,1173,DK
S00722,C00722,premium,2024-09-14,,,,1868,DK
S00723,C00723,basic,2024-09-12,,,,453,DK
S00724,C00724,basic,2024-09-09,,,,637,DK
S00725,C00725,basic,2024-09-23,,,,490,DK
S00726,C00726,basic,2024-09-15,,,,762,DK
S00727,C00727,premium,2024-10-02,,,,2173,DK
S00728,C00728,basic,2024-10-10,,,,489,DK
S00729,C00729,premium,2024-10-05,2025-03-25,2025-03-25,not_using,1526,DK
S00730,C00730,premium,2024-10-05,,,,1359,DK
S00731,C00731,enterprise,2024-10-06,,,,6608,DK
S00732,C00732,basic,2024-10-27,,,,661,DK
S00733,C00733,premium,2024-10-24,2025-05-25,2025-05-25,price_too_high,2503,DK
S00734,C00734,basic,2024-10-02,,,,604,DK
S00735,C00735,premium,2024-10-22,,,,1297,DK
S00736,C00736,basic,2024-10-26,,,,721,DK
S00737,C00737,enterprise,2024-10-18,,,,7337,DK
S00738,C00738,basic,2024-10-09,,,,785,DK
S00739,C00739,premium,2024-10-24,,,,2064,DK
S00740,C00740,basic,2024-10-18,,,,484,DK
S00741,C00741,basic,2024-10-22,,,,595,DK
S00742,C00742,basic,2024-10-03,,,,561,DK
S00743,C00743,basic,2024-10-03,2024-11-20,2024-11-20,not_using,786,DK
S00744,C00744,basic,2024-10-06,,,,488,DK
S00745,C00745,enterprise,2024-10-23,,,,6449,DK
S00746,C00746,premium,2024-10-13,2025-02-22,2025-02-22,price_too_high,1528,DK
S00747,C00747,premium,2024-10-16,,,,1804,DK
S00748,C00748,premium,2024-10-18,,,,2317,DK
S00749,C00749,premium,2024-11-16,,,,2599,DK
S00750,C00750,premium,2024-11-08,,,,2675,DK
S00751,C00751,enterprise,2024-11-18,,,,6280,DK
S00752,C00752,premium,2024-11-18,,,,2722,DK
S00753,C00753,basic,2024-11-18,,,,547,DK
S00754,C00754,basic,2024-11-16,,,,547,DK
S00755,C00755,basic,2024-11-08,,,,726,DK
S00756,C00756,enterprise,2024-11-27,,,,3934,DK
S00757,C00757,premium,2024-11-13,,,,2366,DK
S00758,C00758,premium,2024-11-24,,,,1075,DK
S00759,C00759,enterprise,2024-11-16,,,,5788,DK
S00760,C00760,enterprise,2024-11-06,,,,4597,DK
S00761,C00761,basic,2024-11-27,,,,754,DK
S00762,C00762,basic,2024-11-26,,,,797,DK
S00763,C00763,premium,2024-11-05,,,,1436,DK
S00764,C00764,basic,2024-11-11,,,,662,DK
S00765,C00765,basic,2024-11-15,,,,518,DK
S00766,C00766,premium,2024-11-25,2025-02-25,2025-02-25,competitor,1165,DK
S00767,C00767,premium,2024-11-23,,,,2417,DK
S00768,C00768,premium,2024-11-15,,,,2250,DK
S00769,C00769,premium,2024-11-23,,,,2284,DK
S00770,C00770,basic,2024-11-14,,,,510,DK
S00771,C00771,basic,2024-12-10,,,,765,DK
S00772,C00772,enterprise,2024-12-04,,,,5240,DK
S00773,C00773,basic,2024-12-04,,,,677,DK
S00774,C00774,enterprise,2024-12-07,,,,5684,DK
S00775,C00775,basic,2024-12-04,2025-05-22,2025-05-22,competitor,552,DK
S00776,C00776,basic,2024-12-02,,,,762,DK
S00777,C00777,premium,2024-12-15,,,,1552,DK
S00778,C00778,basic,2024-12-02,,,,688,DK
S00779,C00779,premium,2024-12-10,,,,2306,DK
S00780,C00780,basic,2024-12-18,,,,717,DK
S00781,C00781,basic,2024-12-27,,,,669,DK
S00782,C00782,basic,2024-12-11,,,,752,DK
S00783,C00783,premium,2024-12-14,,,,1963,DK
S00784,C00784,basic,2024-12-14,,,,500,DK
S00785,C00785,premium,2024-12-25,,,,1446,DK
S00786,C00786,basic,2024-12-01,2025-04-16,2025-04-16,competitor,685,DK
S00787,C00787,basic,2024-12-25,,,,544,DK
S00788,C00788,enterprise,2024-12-23,,,,4379,DK
S00789,C00789,premium,2024-12-02,,,,2429,DK
S00790,C00790,basic,2024-12-26,,,,767,DK
S00791,C00791,basic,2024-12-22,,,,646,DK
S00792,C00792,basic,2024-12-12,,,,484,DK
S00793,C00793,premium,2022-01-16,,,,2091,NO
S00794,C00794,enterprise,2022-01-12,,,,4337,NO
S00795,C00795,premium,2022-01-13,,,,1157,NO
S00796,C00796,basic,2022-01-16,,,,771,NO
S00797,C00797,basic,2022-01-16,,,,780,NO
S00798,C00798,premium,2022-01-28,,,,2064,NO
S00799,C00799,premium,2022-01-11,2022-05-24,2022-05-24,competitor,1995,NO
S00800,C00800,premium,2022-01-10,2022-05-05,2022-05-05,competitor,1627,NO
S00801,C00801,basic,2022-01-25,2022-08-15,2022-08-15,not_using,595,NO
S00802,C00802,basic,2022-01-10,,,,791,NO
S00803,C00803,basic,2022-01-04,,,,514,NO
S00804,C00804,premium,2022-01-18,,,,1704,NO
S00805,C00805,premium,2022-01-18,,,,1828,NO
S00806,C00806,premium,2022-01-11,,,,2118,NO
S00807,C00807,enterprise,2022-01-16,,,,5004,NO
S00808,C00808,basic,2022-01-23,,,,470,NO
S00809,C00809,premium,2022-01-01,,,,1913,NO
S00810,C00810,basic,2022-01-21,,,,592,NO
S00811,C00811,basic,2022-01-22,,,,712,NO
S00812,C00812,basic,2022-01-20,2022-05-18,2022-05-18,competitor,791,NO
S00813,C00813,basic,2022-01-01,,,,678,NO
S00814,C00814,premium,2022-01-24,,,,1851,NO
S00815,C00815,premium,2022-02-23,,,,1408,NO
S00816,C00816,premium,2022-02-16,,,,2709,NO
S00817,C00817,basic,2022-02-24,,,,451,NO
S00818,C00818,premium,2022-02-21,,,,1367,NO
S00819,C00819,premium,2022-02-04,,,,1136,NO
S00820,C00820,premium,2022-02-16,2022-07-17,2022-07-17,not_using,2286,NO
S00821,C00821,basic,2022-02-19,2022-06-10,2022-06-10,price_too_high,747,NO
S00822,C00822,basic,2022-02-02,,,,632,NO
S00823,C00823,basic,2022-02-17,,,,498,NO
S00824,C00824,premium,2022-02-11,,,,2402,NO
S00825,C00825,basic,2022-02-04,2022-09-11,2022-09-11,competitor,523,NO
S00826,C00826,premium,2022-02-14,,,,1209,NO
S00827,C00827,premium,2022-02-26,,,,2702,NO
S00828,C00828,basic,2022-02-23,,,,685,NO
S00829,C00829,basic,2022-02-01,,,,635,NO
S00830,C00830,premium,2022-02-25,,,,1623,NO
S00831,C00831,premium,2022-02-28,,,,1629,NO
S00832,C00832,basic,2022-02-23,2022-05-04,2022-05-04,price_too_high,459,NO
S00833,C00833,premium,2022-02-02,,,,1121,NO
S00834,C00834,premium,2022-02-10,,,,2602,NO
S00835,C00835,basic,2022-02-07,,,,496,NO
S00836,C00836,premium,2022-02-12,,,,2599,NO
S00837,C00837,enterprise,2022-03-06,,,,7274,NO
S00838,C00838,premium,2022-03-25,,,,1225,NO
S00839,C00839,basic,2022-03-18,,,,702,NO
S00840,C00840,premium,2022-03-24,,,,1909,NO
S00841,C00841,enterprise,2022-03-07,,,,7696,NO
S00842,C00842,enterprise,2022-03-01,,,,4661,NO
S00843,C00843,basic,2022-03-05,,,,502,NO
S00844,C00844,enterprise,2022-03-12,,,,7111,NO
S00845,C00845,premium,2022-03-25,,,,1559,NO
S00846,C00846,enterprise,2022-03-16,,,,7769,NO
S00847,C00847,basic,2022-03-04,2022-09-28,2022-09-28,price_too_high,771,NO
S00848,C00848,basic,2022-03-27,,,,541,NO
S00849,C00849,basic,2022-03-10,,,,489,NO
S00850,C00850,basic,2022-03-26,,,,704,NO
S00851,C00851,premium,2022-03-26,2022-08-08,2022-08-08,competitor,2564,NO
S00852,C00852,basic,2022-03-28,,,,466,NO
S00853,C00853,basic,2022-03-16,,,,649,NO
S00854,C00854,basic,2022-03-22,,,,690,NO
S00855,C00855,basic,2022-03-13,,,,643,NO
S00856,C00856,basic,2022-03-11,2022-04-06,2022-04-06,not_using,515,NO
S00857,C00857,basic,2022-03-11,,,,632,NO
S00858,C00858,premium,2022-03-08,,,,2409,NO
S00859,C00859,premium,2022-04-23,,,,2029,NO
S00860,C00860,premium,2022-04-20,,,,1413,NO
S00861,C00861,basic,2022-04-10,,,,743,NO
S00862,C00862,basic,2022-04-23,,,,622,NO
S00863,C00863,premium,2022-04-14,,,,2334,NO
S00864,C00864,premium,2022-04-14,,,,1848,NO
S00865,C00865,premium,2022-04-22,,,,1038,NO
S00866,C00866,basic,2022-04-19,,,,689,NO
S00867,C00867,premium,2022-04-28,,,,2159,NO
S00868,C00868,basic,2022-04-07,,,,527,NO
S00869,C00869,premium,2022-04-14,,,,1131,NO
S00870,C00870,basic,2022-04-27,,,,757,NO
S00871,C00871,premium,2022-04-07,,,,1635,NO
S00872,C00872,premium,2022-04-21,2022-06-25,2022-06-25,not_using,1558,NO
S00873,C00873,premium,2022-04-28,,,,2602,NO
S00874,C00874,enterprise,2022-04-10,,,,7134,NO
S00875,C00875,basic,2022-04-27,,,,507,NO
S00876,C00876,premium,2022-04-17,,,,2587,NO
S00877,C00877,basic,2022-04-03,,,,610,NO
S00878,C00878,basic,2022-04-14,2022-07-08,2022-07-08,not_using,559,NO
S00879,C00879,basic,2022-04-02,,,,507,NO
S00880,C00880,enterprise,2022-04-09,,,,6773,NO
S00881,C00881,premium,2022-05-27,,,,2760,NO
S00882,C00882,premium,2022-05-26,,,,1069,NO
S00883,C00883,premium,2022-05-24,,,,2469,NO
S00884,C00884,basic,2022-05-17,2022-12-18,2022-12-18,price_too_high,730,NO
S00885,C00885,premium,2022-05-21,,,,2620,NO
S00886,C00886,premium,2022-05-07,2022-10-26,2022-10-26,not_using,1168,NO
S00887,C00887,premium,2022-05-14,,,,1979,NO
S00888,C00888,premium,2022-05-06,,,,2637,NO
S00889,C00889,basic,2022-05-06,,,,742,NO
S00890,C00890,basic,2022-05-21,,,,686,NO
S00891,C00891,premium,2022-05-13,,,,1305,NO
S00892,C00892,basic,2022-05-04,,,,682,NO
S00893,C00893,premium,2022-05-08,,,,2765,NO
S00894,C00894,basic,2022-05-24,,,,555,NO
S00895,C00895,premium,2022-05-14,,,,1058,NO
S00896,C00896,enterprise,2022-05-15,,,,7553,NO
S00897,C00897,basic,2022-05-23,,,,646,NO
S00898,C00898,basic,2022-05-03,,,,620,NO
S00899,C00899,enterprise,2022-05-20,,,,4172,NO
S00900,C00900,enterprise,2022-05-10,,,,4883,NO
S00901,C00901,basic,2022-05-19,2022-06-30,2022-06-30,competitor,702,NO
S00902,C00902,basic,2022-05-23,,,,509,NO
S00903,C00903,basic,2022-06-02,,,,689,NO
S00904,C00904,enterprise,2022-06-12,,,,7549,NO
S00905,C00905,premium,2022-06-12,2022-11-23,2022-11-23,not_using,1369,NO
S00906,C00906,premium,2022-06-19,,,,1008,NO
S00907,C00907,basic,2022-06-03,,,,498,NO
S00908,C00908,premium,2022-06-22,2022-08-20,2022-08-20,price_too_high,1765,NO
S00909,C00909,basic,2022-06-03,2022-09-15,2022-09-15,price_too_high,695,NO
S00910,C00910,premium,2022-06-21,,,,2498,NO
S00911,C00911,premium,2022-06-07,,,,1579,NO
S00912,C00912,basic,2022-06-20,,,,541,NO
S00913,C00913,basic,2022-06-28,,,,656,NO
S00914,C00914,basic,2022-06-10,,,,608,NO
S00915,C00915,premium,2022-06-12,,,,2049,NO
S00916,C00916,basic,2022-06-09,2022-10-18,2022-10-18,not_using,666,NO
S00917,C00917,basic,2022-06-14,,,,687,NO
S00918,C00918,premium,2022-06-17,,,,1595,NO
S00919,C00919,enterprise,2022-06-05,,,,6260,NO
S00920,C00920,basic,2022-06-10,,,,473,NO
S00921,C00921,premium,2022-06-04,,,,2664,NO
S00922,C00922,basic,2022-06-25,,,,788,NO
S00923,C00923,basic,2022-06-03,,,,610,NO
S00924,C00924,premium,2022-06-20,,,,2784,NO
S00925,C00925,premium,2022-07-23,,,,1808,NO
S00926,C00926,basic,2022-07-05,,,,458,NO
S00927,C00927,basic,2022-07-07,,,,573,NO
S00928,C00928,basic,2022-07-03,,,,692,NO
S00929,C00929,enterprise,2022-07-24,,,,7662,NO
S00930,C00930,premium,2022-07-07,,,,1802,NO
S00931,C00931,premium,2022-07-14,,,,2220,NO
S00932,C00932,basic,2022-07-16,,,,763,NO
S00933,C00933,basic,2022-07-23,,,,745,NO
S00934,C00934,basic,2022-07-16,,,,780,NO
S00935,C00935,basic,2022-07-06,,,,626,NO
S00936,C00936,basic,2022-07-22,,,,786,NO
S00937,C00937,enterprise,2022-07-27,,,,6751,NO
S00938,C00938,premium,2022-07-07,,,,2366,NO
S00939,C00939,premium,2022-07-20,,,,2011,NO
S00940,C00940,basic,2022-07-01,,,,796,NO
S00941,C00941,basic,2022-07-11,2022-10-26,2022-10-26,competitor,511,NO
S00942,C00942,premium,2022-07-25,,,,1547,NO
S00943,C00943,basic,2022-07-22,,,,674,NO
S00944,C00944,premium,2022-07-26,,,,1208,NO
S00945,C00945,basic,2022-07-04,,,,555,NO
S00946,C00946,basic,2022-07-23,,,,500,NO
S00947,C00947,premium,2022-08-26,,,,1846,NO
S00948,C00948,enterprise,2022-08-26,,,,7425,NO
S00949,C00949,basic,2022-08-03,,,,534,NO
S00950,C00950,basic,2022-08-19,,,,788,NO
S00951,C00951,premium,2022-08-13,,,,2789,NO
S00952,C00952,enterprise,2022-08-01,,,,5003,NO
S00953,C00953,premium,2022-08-18,,,,1905,NO
S00954,C00954,basic,2022-08-10,,,,649,NO
S00955,C00955,basic,2022-08-18,,,,732,NO
S00956,C00956,premium,2022-08-01,,,,1529,NO
S00957,C00957,premium,2022-08-04,,,,1531,NO
S00958,C00958,enterprise,2022-08-02,,,,7476,NO
S00959,C00959,enterprise,2022-08-11,,,,8168,NO
S00960,C00960,premium,2022-08-10,,,,2464,NO
S00961,C00961,basic,2022-08-17,,,,714,NO
S00962,C00962,basic,2022-08-04,,,,660,NO
S00963,C00963,basic,2022-08-16,,,,796,NO
S00964,C00964,basic,2022-08-25,,,,705,NO
